Survey_Round,CID,Community,Src_ID,Src_CV,Src_CV_y,Src_Near_DistKM,Src_HHLAI,Src_HHNFI,Src_Lease_5y,FID,P_ID,D_ID,T_ID,UC_ID,M_ID
1,216436364,4,7,0,,,,,,2164363644.0,2,16,43,63,64
1,216436364,4,8,0,,11.0,0.0,0.0,,2164363644.0,2,16,43,63,64
1,216436364,4,9,0,,11.0,0.0,0.0,,2164363644.0,2,16,43,63,64
1,216436364,4,10,0,,11.0,0.0,0.0,,2164363644.0,2,16,43,63,64
1,217446465,1,1,0,,20.0,0.0,0.0,,2174464651.0,2,17,44,64,65
1,217446465,1,2,0,,20.0,0.0,0.0,,2174464651.0,2,17,44,64,65
1,217446465,1,3,0,,20.0,0.0,0.0,,2174464651.0,2,17,44,64,65
1,217446465,1,4,0,,20.0,0.0,0.0,,2174464651.0,2,17,44,64,65
1,217446465,1,5,0,,20.0,0.0,0.0,,2174464651.0,2,17,44,64,65
1,217446465,1,6,0,,20.0,0.0,0.0,,2174464651.0,2,17,44,64,65
1,217446465,1,7,0,,20.0,0.0,0.0,,2174464651.0,2,17,44,64,65
1,217446465,1,8,0,,20.0,0.0,0.0,,2174464651.0,2,17,44,64,65
1,217446465,1,9,0,,20.0,0.0,0.0,,2174464651.0,2,17,44,64,65
1,217446465,1,10,0,,20.0,0.0,0.0,,2174464651.0,2,17,44,64,65
1,217446566,2,1,0,,25.0,0.0,0.0,,2174465662.0,2,17,44,65,66
1,217446566,2,2,0,,25.0,0.0,0.0,,2174465662.0,2,17,44,65,66
1,217446566,2,3,0,,25.0,0.0,0.0,,2174465662.0,2,17,44,65,66
1,217446566,2,4,0,,25.0,0.0,0.0,,2174465662.0,2,17,44,65,66
1,217446566,2,5,0,,3.0,1.0,0.0,1.0,2174465662.0,2,17,44,65,66
1,217446566,2,6,0,,10.0,0.0,0.0,,2174465662.0,2,17,44,65,66
1,217446566,2,7,0,,5.0,0.0,0.0,,2174465662.0,2,17,44,65,66
1,217446566,2,8,0,,3.0,0.0,0.0,,2174465662.0,2,17,44,65,66
1,217446566,2,9,0,,25.0,0.0,0.0,,2174465662.0,2,17,44,65,66
1,217446566,2,10,0,,25.0,0.0,0.0,,2174465662.0,2,17,44,65,66
1,217446667,3,1,0,,5.0,1.0,0.0,3.0,2174466673.0,2,17,44,66,67
1,217446667,3,2,0,,5.0,0.0,0.0,,2174466673.0,2,17,44,66,67
1,217446667,3,3,0,,5.0,0.0,0.0,,2174466673.0,2,17,44,66,67
1,217446667,3,4,0,,5.0,0.0,0.0,,2174466673.0,2,17,44,66,67
1,217446667,3,5,0,,5.0,0.0,0.0,,2174466673.0,2,17,44,66,67
1,217446667,3,6,1,1999.0,,1.0,1.0,1.0,2174466673.0,2,17,44,66,67
1,217446667,3,7,0,,5.0,0.0,0.0,,2174466673.0,2,17,44,66,67
1,217446667,3,8,0,,5.0,0.0,0.0,,2174466673.0,2,17,44,66,67
1,217446667,3,9,0,,7.0,0.0,0.0,,2174466673.0,2,17,44,66,67
1,217446667,3,10,0,,5.0,1.0,0.0,1.0,2174466673.0,2,17,44,66,67
1,217456768,4,1,0,,4.0,0.0,0.0,,2174567684.0,2,17,45,67,68
1,217456768,4,2,0,,4.0,1.0,0.0,3.0,2174567684.0,2,17,45,67,68
1,217456768,4,3,0,,,0.0,0.0,,2174567684.0,2,17,45,67,68
1,217456768,4,4,0,,4.0,0.0,0.0,,2174567684.0,2,17,45,67,68
1,217456768,4,5,0,,,0.0,0.0,,2174567684.0,2,17,45,67,68
1,217456768,4,6,1,1999.0,,0.0,1.0,1.0,2174567684.0,2,17,45,67,68
1,217456768,4,7,0,,,,,,2174567684.0,2,17,45,67,68
1,217456768,4,8,0,,1.0,0.0,1.0,2.0,2174567684.0,2,17,45,67,68
1,217456768,4,9,0,,4.0,0.0,0.0,,2174567684.0,2,17,45,67,68
1,217456768,4,10,0,,4.0,0.0,0.0,,2174567684.0,2,17,45,67,68
1,109223233,1,1,1,1999.0,,1.0,0.0,3.0,3092232331.0,1,9,22,32,33
1,109223233,1,2,1,1999.0,,1.0,0.0,3.0,3092232331.0,1,9,22,32,33
1,109223233,1,3,1,1999.0,,0.0,0.0,,3092232331.0,1,9,22,32,33
1,109223233,1,4,0,,2.0,0.0,0.0,,3092232331.0,1,9,22,32,33
1,109223233,1,5,1,1999.0,,1.0,1.0,1.0,3092232331.0,1,9,22,32,33
1,109223233,1,6,0,,0.5,0.0,0.0,,3092232331.0,1,9,22,32,33
1,109223233,1,7,0,,,0.0,0.0,,3092232331.0,1,9,22,32,33
1,109223233,1,8,1,1999.0,,0.0,1.0,3.0,3092232331.0,1,9,22,32,33
1,109223233,1,9,0,,2.5,0.0,0.0,,3092232331.0,1,9,22,32,33
1,109223233,1,10,1,1999.0,,1.0,1.0,1.0,3092232331.0,1,9,22,32,33
1,318466869,1,1,0,,4.0,1.0,0.0,3.0,3184668691.0,3,18,46,68,69
1,318466869,1,2,0,,4.0,0.0,0.0,,3184668691.0,3,18,46,68,69
1,318466869,1,3,0,,4.0,0.0,0.0,,3184668691.0,3,18,46,68,69
1,318466869,1,4,0,,25.0,0.0,0.0,,3184668691.0,3,18,46,68,69
1,318466869,1,5,0,,4.0,0.0,0.0,,3184668691.0,3,18,46,68,69
1,318466869,1,6,0,,4.0,0.0,0.0,,3184668691.0,3,18,46,68,69
1,318466869,1,7,0,,,0.0,0.0,,3184668691.0,3,18,46,68,69
1,318466869,1,8,0,,4.0,0.0,0.0,,3184668691.0,3,18,46,68,69
1,318466869,1,9,0,,25.0,0.0,0.0,,3184668691.0,3,18,46,68,69
1,318466869,1,10,0,,25.0,1.0,0.0,1.0,3184668691.0,3,18,46,68,69
1,318466970,2,1,0,,10.0,1.0,0.0,3.0,3184669702.0,3,18,46,69,70
1,318466970,2,2,1,1999.0,,0.0,0.0,,3184669702.0,3,18,46,69,70
1,318466970,2,3,0,,10.0,0.0,0.0,,3184669702.0,3,18,46,69,70
1,318466970,2,4,0,,10.0,0.0,0.0,,3184669702.0,3,18,46,69,70
1,318466970,2,5,1,1999.0,,0.0,0.0,,3184669702.0,3,18,46,69,70
1,318466970,2,6,1,1999.0,,0.0,0.0,,3184669702.0,3,18,46,69,70
1,318466970,2,7,0,,5.0,0.0,0.0,,3184669702.0,3,18,46,69,70
1,318466970,2,8,1,1999.0,,0.0,0.0,,3184669702.0,3,18,46,69,70
1,318466970,2,9,0,,10.0,0.0,0.0,,3184669702.0,3,18,46,69,70
1,318466970,2,10,1,1999.0,,0.0,0.0,,3184669702.0,3,18,46,69,70
1,318467071,3,1,0,,20.0,0.0,0.0,,3184670713.0,3,18,46,70,71
1,318467071,3,2,0,,2.0,0.0,0.0,,3184670713.0,3,18,46,70,71
1,318467071,3,3,0,,20.0,0.0,0.0,,3184670713.0,3,18,46,70,71
1,318467071,3,4,0,,20.0,0.0,0.0,,3184670713.0,3,18,46,70,71
1,318467071,3,5,0,,5.0,1.0,1.0,2.0,3184670713.0,3,18,46,70,71
1,318467071,3,6,1,1999.0,,1.0,1.0,2.0,3184670713.0,3,18,46,70,71
1,318467071,3,7,0,,20.0,1.0,1.0,2.0,3184670713.0,3,18,46,70,71
1,318467071,3,8,1,1999.0,,1.0,1.0,2.0,3184670713.0,3,18,46,70,71
1,318467071,3,9,0,,7.0,0.0,0.0,,3184670713.0,3,18,46,70,71
1,318467071,3,10,0,,20.0,0.0,0.0,,3184670713.0,3,18,46,70,71
1,318467172,4,1,0,,18.0,1.0,0.0,2.0,3184671724.0,3,18,46,71,72
1,318467172,4,2,0,,18.0,0.0,0.0,,3184671724.0,3,18,46,71,72
1,318467172,4,3,0,,18.0,0.0,0.0,,3184671724.0,3,18,46,71,72
1,318467172,4,4,0,,18.0,0.0,0.0,,3184671724.0,3,18,46,71,72
1,318467172,4,5,0,,18.0,0.0,0.0,,3184671724.0,3,18,46,71,72
1,318467172,4,6,0,,18.0,0.0,0.0,,3184671724.0,3,18,46,71,72
1,318467172,4,7,0,,18.0,0.0,0.0,,3184671724.0,3,18,46,71,72
1,318467172,4,8,0,,18.0,0.0,0.0,,3184671724.0,3,18,46,71,72
1,318467172,4,9,0,,18.0,0.0,0.0,,3184671724.0,3,18,46,71,72
1,318467172,4,10,0,,18.0,0.0,0.0,,3184671724.0,3,18,46,71,72
1,319477273,1,1,0,,20.0,1.0,0.0,3.0,3194772131.0,3,19,47,72,73
1,319477273,1,2,0,,20.0,1.0,1.0,3.0,3194772131.0,3,19,47,72,73
1,319477273,1,3,0,,32.0,1.0,1.0,3.0,3194772131.0,3,19,47,72,73
1,319477273,1,4,0,,32.0,0.0,0.0,,3194772131.0,3,19,47,72,73
1,319477273,1,5,0,,20.0,0.0,0.0,,3194772131.0,3,19,47,72,73
1,319477273,1,6,0,,20.0,0.0,0.0,,3194772131.0,3,19,47,72,73
1,319477273,1,7,0,,20.0,1.0,1.0,2.0,3194772131.0,3,19,47,72,73
1,319477273,1,8,0,,20.0,0.0,0.0,,3194772131.0,3,19,47,72,73
1,319477273,1,9,0,,32.0,0.0,0.0,,3194772131.0,3,19,47,72,73
1,319477273,1,10,0,,20.0,1.0,0.0,2.0,3194772131.0,3,19,47,72,73
1,319477375,3,1,0,,25.0,1.0,0.0,3.0,3194773753.0,3,19,47,73,75
1,319477375,3,2,0,,18.0,1.0,1.0,3.0,3194773753.0,3,19,47,73,75
1,319477375,3,3,0,,75.0,1.0,1.0,3.0,3194773753.0,3,19,47,73,75
1,319477375,3,4,0,,75.0,0.0,0.0,,3194773753.0,3,19,47,73,75
1,319477375,3,5,0,,3.0,0.0,0.0,,3194773753.0,3,19,47,73,75
1,319477375,3,6,0,,75.0,0.0,0.0,,3194773753.0,3,19,47,73,75
1,319477375,3,7,0,,75.0,1.0,1.0,2.0,3194773753.0,3,19,47,73,75
1,319477375,3,8,0,,3.0,0.0,0.0,,3194773753.0,3,19,47,73,75
1,319477375,3,9,0,,75.0,0.0,0.0,,3194773753.0,3,19,47,73,75
1,319477375,3,10,0,,3.0,1.0,0.0,2.0,3194773753.0,3,19,47,73,75
1,319487476,4,1,0,,40.0,0.0,0.0,,3194874764.0,3,19,48,74,76
1,319487476,4,2,0,,1.0,1.0,0.0,3.0,3194874764.0,3,19,48,74,76
1,319487476,4,3,0,,40.0,1.0,1.0,2.0,3194874764.0,3,19,48,74,76
1,319487476,4,4,0,,40.0,0.0,0.0,,3194874764.0,3,19,48,74,76
1,319487476,4,5,0,,1.0,0.0,0.0,,3194874764.0,3,19,48,74,76
1,319487476,4,6,0,,40.0,0.0,0.0,,3194874764.0,3,19,48,74,76
1,319487476,4,7,0,,18.0,1.0,1.0,3.0,3194874764.0,3,19,48,74,76
1,319487476,4,8,1,1999.0,,0.0,0.0,,3194874764.0,3,19,48,74,76
1,319487476,4,9,0,,40.0,0.0,0.0,,3194874764.0,3,19,48,74,76
1,319487476,4,10,0,,1.0,0.0,0.0,,3194874764.0,3,19,48,74,76
1,319477274,2,1,0,,20.0,1.0,0.0,2.0,3197472742.0,3,19,47,72,74
1,319477274,2,2,0,,15.0,0.0,1.0,2.0,3197472742.0,3,19,47,72,74
1,319477274,2,3,0,,20.0,0.0,0.0,,3197472742.0,3,19,47,72,74
1,319477274,2,4,0,,20.0,0.0,0.0,,3197472742.0,3,19,47,72,74
1,319477274,2,5,0,,15.0,0.0,0.0,,3197472742.0,3,19,47,72,74
1,319477274,2,6,0,,20.0,0.0,0.0,,3197472742.0,3,19,47,72,74
1,319477274,2,7,0,,20.0,0.0,0.0,,3197472742.0,3,19,47,72,74
1,319477274,2,8,1,1999.0,,0.0,0.0,,3197472742.0,3,19,47,72,74
1,319477274,2,9,0,,70.0,0.0,0.0,,3197472742.0,3,19,47,72,74
1,319477274,2,10,0,,20.0,1.0,0.0,3.0,3197472742.0,3,19,47,72,74
