CID,FID,HF_ID,Community,D_ID,HD_FPCampM,HD_FPCampM_Name,HF_AddM,HF_AddM_DistKM,HF_AddM_TimeMins,HF_CA_DHCW,HF_CA_MCHB,HF_HEM,HF_HEM_Name,HF_IVPM,HF_IVPM_Name,HF_Quality,HF_SFA_y,HF_T,HF_Type,M_ID,P_ID,Survey_Round,T_ID,UC_ID
110243637.0,,11.0,,,,,0.0,27.0,,,,,,,,,,,Hospital,,,,,
110243637.0,,12.0,,,,,1.0,,,,,,,,,,,2.0,Blood Bank,,,,,
110243637.0,,13.0,,,,,1.0,,,,,,,,,,,, Doctor,,,,,
110243637.0,,14.0,,,,,1.0,,,,,,,,,,,, Nurse,,,,,
110243637.0,,15.0,,,,,0.0,1.5,,,,,,,,,,, Pharmacist,,,,,
110243637.0,,16.0,,,,,0.0,27.0,20.0,,,,,,,,,, Trained midwife,,,,,
110243637.0,,17.0,,,,,,,20.0,,,,,,,,,, Family planning worker,,,,,
110243738.0,,1.0,,,,,0.0,14.0,10.0,,,,,,,,,,Community Health Worker,,,,,
110243738.0,,2.0,,,,,0.0,14.0,,,,,,,,,,,Traditional birth attendant,,,,,
110243738.0,,3.0,,,,,0.0,14.0,,,,,,,,,,, Traditional Healer,,,,,
110243738.0,,4.0,,,,,0.0,14.0,,,,,,,,,,, Medical Assistant,,,,,
110243738.0,,5.0,,,,,0.0,14.0,,,,,,,,,,,,,,,,
110243738.0,,6.0,,,,,0.0,14.0,50.0,,,,,,,,,,Basic Health Unit (Smaller),,,,,
110243738.0,,7.0,,,,,0.0,14.0,50.0,,,,,,,,,,Rural Health Center (Large),,,,,
110243738.0,,8.0,,,,,0.0,14.0,50.0,,,,,,,,,,Clinic,,,,,
110243738.0,,9.0,,,,,0.0,14.0,50.0,,,,,,,,,,Dispensary/pharmacy/drugstore,,,,,
110243738.0,,10.0,,,,,0.0,14.0,50.0,,,,,,,,,,Private Medical Practitioner,,,,,
110243738.0,,11.0,,,,,0.0,14.0,50.0,,,,,,,,,,Hospital,,,,,
110243738.0,,12.0,,,,,0.0,14.0,160.0,,,,,,,,,,Blood Bank,,,,,
110243738.0,,13.0,,,,,0.0,14.0,160.0,,,,,,,,,, Doctor,,,,,
110243738.0,,14.0,,,,,0.0,3.0,50.0,,,,,,,,,, Nurse,,,,,
110243738.0,,15.0,,,,,0.0,1.0,160.0,,,,,,,,,, Pharmacist,,,,,
110243738.0,,16.0,,,,,0.0,14.0,50.0,,,,,,,,,, Trained midwife,,,,,
110243738.0,,17.0,,,,,,,,,,,,,,,,, Family planning worker,,,,,
110243839.0,,1.0,,,,,0.0,5.0,,,,,,,,,,,Community Health Worker,,,,,
110243839.0,,2.0,,,,,0.0,15.0,,,,,,,,,,,Traditional birth attendant,,,,,
110243839.0,,3.0,,,,,0.0,15.0,,,,,,,,,,, Traditional Healer,,,,,
110243839.0,,4.0,,,,,1.0,,,,,,,,,,,, Medical Assistant,,,,,
110243839.0,,5.0,,,,,1.0,,,,,,,,,,,,,,,,,
110243839.0,,6.0,,,,,0.0,15.0,15.0,,,,,,,,,,Basic Health Unit (Smaller),,,,,
110243839.0,,7.0,,,,,0.0,15.0,15.0,,,,,,,,,,Rural Health Center (Large),,,,,
110243839.0,,8.0,,,,,0.0,15.0,15.0,,,,,,,,,,Clinic,,,,,
110243839.0,,9.0,,,,,0.0,15.0,15.0,,,,,,,,,,Dispensary/pharmacy/drugstore,,,,,
110243839.0,,10.0,,,,,0.0,15.0,15.0,,,,,,,,,,Private Medical Practitioner,,,,,
110243839.0,,11.0,,,,,1.0,,15.0,,,,,,,,,,Hospital,,,,,
110243839.0,,12.0,,,,,1.0,,,,,,,,,,,,Blood Bank,,,,,
110243839.0,,13.0,,,,,0.0,15.0,15.0,,,,,,,,,, Doctor,,,,,
110243839.0,,14.0,,,,,1.0,,15.0,,,,,,,,,, Nurse,,,,,
110243839.0,,15.0,,,,,0.0,15.0,15.0,,,,,,,,,, Pharmacist,,,,,
110243839.0,,16.0,,,,,1.0,,15.0,,,,,,,,,, Trained midwife,,,,,
110243839.0,,17.0,,,,,,,15.0,,,,,,,,,, Family planning worker,,,,,
110253940.0,,1.0,,,,,0.0,5.0,15.0,,,,,,,,,,Community Health Worker,,,,,
110253940.0,,2.0,,,,,0.0,15.0,15.0,,,,,,,,,,Traditional birth attendant,,,,,
110253940.0,,3.0,,,,,1.0,,15.0,,,,,,,,,, Traditional Healer,,,,,
110253940.0,,4.0,,,,,0.0,15.0,15.0,,,,,,,,,, Medical Assistant,,,,,
110253940.0,,5.0,,,,,0.0,15.0,,,,,,,,,,,,,,,,
110253940.0,,6.0,,,,,0.0,15.0,15.0,,,,,,,,,,Basic Health Unit (Smaller),,,,,
110253940.0,,7.0,,,,,0.0,15.0,15.0,,,,,,,,,,Rural Health Center (Large),,,,,
110253940.0,,8.0,,,,,1.0,,15.0,,,,,,,,,,Clinic,,,,,
110253940.0,,9.0,,,,,0.0,15.0,,,,,,,,,,,Dispensary/pharmacy/drugstore,,,,,
110253940.0,,10.0,,,,,0.0,15.0,,,,,,,,,,,Private Medical Practitioner,,,,,
110253940.0,,11.0,,,,,1.0,,15.0,,,,,,,,,,Hospital,,,,,
110253940.0,,12.0,,,,,1.0,,15.0,,,,,,,,,,Blood Bank,,,,,
110253940.0,,13.0,,,,,1.0,,15.0,,,,,,,,,, Doctor,,,,,
110253940.0,,14.0,,,,,1.0,,,,,,,,,,,, Nurse,,,,,
110253940.0,,15.0,,,,,1.0,,15.0,,,,,,,,,, Pharmacist,,,,,
110253940.0,,16.0,,,,,1.0,,,,,,,,,,,, Trained midwife,,,,,
110253940.0,,17.0,,,,,,,,,,,,,,,,, Family planning worker,,,,,
111264041.0,,1.0,,,,,0.0,5.0,,,,,,,,,,,Community Health Worker,,,,,
111264041.0,,2.0,,,,,0.0,20.0,,,,,,,,,,,Traditional birth attendant,,,,,
111264041.0,,3.0,,,,,0.0,5.0,,,,,,,,,,, Traditional Healer,,,,,
111264041.0,,4.0,,,,,0.0,5.0,,,,,,,,,,1.0, Medical Assistant,,,,,
111264041.0,,5.0,,,,,0.0,5.0,,,,,,,,,,,,,,,,
111264041.0,,6.0,,,,,0.0,5.0,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,,,,
111264041.0,,7.0,,,,,0.0,30.0,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,,,,
111264041.0,,8.0,,,,,0.0,5.0,,,,,,,,,,2.0,MATERNAL AND CHILD HEALTH CENTER,,,,,
111264041.0,,9.0,,,,,1.0,,,,,,,,,,,,PUBLIC HOSPITAL,,,,,
111264041.0,,10.0,,,,,1.0,,10.0,,,,,,,,,,PUBLIC DISPENSARY,,,,,
111264041.0,,11.0,,,,,0.0,6.0,10.0,,,,,,,,,3.0,PRIVATE PHARMACY/DRUGSTORE,,,,,
111264041.0,,12.0,,,,,1.0,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,,,,
111264041.0,,13.0,,,,,0.0,10.0,,,,,,,,,,,PRIVATE CLINIC,,,,,
111264041.0,,14.0,,,,,1.0,,,,,,,,,,,,PRIVATE HOSPITAL,,,,,
111264041.0,,15.0,,,,,1.0,,,,,,,,,,,,BLOOD BANK,,,,,
111264041.0,,16.0,,,,,1.0,,12.0,,,,,,,,,,ATAI DOCTOR,,,,,
111264041.0,,17.0,,,,,,,,,,,,,,,,,NURSE,,,,,
111274142.0,,1.0,,,,,1.0,,,,,,,,,,,,PHARMACIST,,,,,
111274142.0,,2.0,,,,,0.0,23.0,12.0,,,,,,,,,,TRAINED MIDWIFE,,,,,
111274142.0,,3.0,,,,,0.0,23.0,,,,,,,,,,,LADY HEALTH WORKER,,,,,
111274142.0,,4.0,,,,,0.0,23.0,,,,,,,,,,,FAMILY PLANNING WORKER,,,,,
111274142.0,,5.0,,,,,1.0,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,,,,
111274142.0,,6.0,,,,,0.0,25.0,12.0,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,,,,
111274142.0,,7.0,,,,,0.0,25.0,12.0,,,,,,,,,,TRADITIONAL HEALER,,,,,
111274142.0,,8.0,,,,,1.0,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,,,,
111274142.0,,9.0,,,,,1.0,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,,,,
111274142.0,,10.0,,,,,0.0,25.0,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,,,,
111274142.0,,11.0,,,,,1.0,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,,,,
111274142.0,,12.0,,,,,0.0,25.0,,,,,,,,,,,PUBLIC HOSPITAL,,,,,
111274142.0,,13.0,,,,,1.0,,,,,,,,,,,,PUBLIC DISPENSARY,,,,,
111274142.0,,14.0,,,,,1.0,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,,,,
111274142.0,,15.0,,,,,1.0,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,,,,
111274142.0,,16.0,,,,,0.0,25.0,,,,,,,,,,,PRIVATE CLINIC,,,,,
111274142.0,,17.0,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,,,,
111274243.0,,1.0,,,,,1.0,,,,,,,,,,,,BLOOD BANK,,,,,
111274243.0,,2.0,,,,,0.0,20.0,,,,,,,,,,,ATAI DOCTOR,,,,,
111274243.0,,3.0,,,,,0.0,20.0,,,,,,,,,,,NURSE,,,,,
111274243.0,,4.0,,,,,0.0,20.0,,,,,,,,,,,PHARMACIST,,,,,
111274243.0,,5.0,,,,,1.0,,,,,,,,,,,,TRAINED MIDWIFE,,,,,
111274243.0,,6.0,,,,,1.0,,,,,,,,,,,,LADY HEALTH WORKER,,,,,
111274243.0,,7.0,,,,,0.0,25.0,,,,,,,,,,,FAMILY PLANNING WORKER,,,,,
111274243.0,,8.0,,,,,1.0,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,,,,
111274243.0,,9.0,,,,,1.0,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,,,,
111274243.0,,10.0,,,,,0.0,20.0,,,,,,,,,,,TRADITIONAL HEALER,,,,,
111274243.0,,11.0,,,,,1.0,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,,,,
111274243.0,,12.0,,,,,1.0,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,,,,
111274243.0,,13.0,,,,,0.0,20.0,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,,,,
111274243.0,,14.0,,,,,1.0,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,,,,
111274243.0,,15.0,,,,,1.0,,,,,,,,,,,,PUBLIC HOSPITAL,,,,,
111274243.0,,16.0,,,,,0.0,10.0,,,,,,,,,,,PUBLIC DISPENSARY,,,,,
111274243.0,,17.0,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,,,,
111284344.0,,1.0,,,,,0.0,2.0,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,,,,
111284344.0,,2.0,,,,,0.0,10.0,,,,,,,,,,,PRIVATE CLINIC,,,,,
111284344.0,,3.0,,,,,0.0,8.0,,,,,,,,,,,PRIVATE HOSPITAL,,,,,
111284344.0,,4.0,,,,,0.0,8.0,,,,,,,,,,,BLOOD BANK,,,,,
111284344.0,,5.0,,,,,1.0,,,,,,,,,,,,ATAI DOCTOR,,,,,
111284344.0,,6.0,,,,,0.0,8.0,,,,,,,,,,,NURSE,,,,,
111284344.0,,7.0,,,,,0.0,8.0,,,,,,,,,,,PHARMACIST,,,,,
111284344.0,,8.0,,,,,0.0,8.0,,,,,,,,,,,TRAINED MIDWIFE,,,,,
111284344.0,,9.0,,,,,0.0,8.0,,,,,,,,,,,LADY HEALTH WORKER,,,,,
111284344.0,,10.0,,,,,0.0,8.0,,,,,,,,,,,FAMILY PLANNING WORKER,,,,,
111284344.0,,11.0,,,,,1.0,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,,,,
111284344.0,,12.0,,,,,1.0,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,,,,
111284344.0,,13.0,,,,,0.0,8.0,,,,,,,,,,,TRADITIONAL HEALER,,,,,
111284344.0,,14.0,,,,,1.0,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,,,,
111284344.0,,15.0,,,,,1.0,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,,,,
111284344.0,,16.0,,,,,0.0,8.0,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,,,,
111284344.0,,17.0,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,,,,
112294445.0,,1.0,,,,,0.0,10.0,,,,,,,,,,,PUBLIC HOSPITAL,,,,,
112294445.0,,2.0,,,,,0.0,10.0,,,,,,,,,,,PUBLIC DISPENSARY,,,,,
112294445.0,,3.0,,,,,0.0,10.0,,,,,,,,,,1.0,PRIVATE PHARMACY/DRUGSTORE,,,,,
112294445.0,,4.0,,,,,0.0,10.0,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,,,,
112294445.0,,5.0,,,,,0.0,10.0,,,,,,,,,,,PRIVATE CLINIC,,,,,
112294445.0,,6.0,,,,,0.0,10.0,,,,,,,,,,,PRIVATE HOSPITAL,,,,,
112294445.0,,7.0,,,,,0.0,10.0,,,,,,,,,,,BLOOD BANK,,,,,
112294445.0,,8.0,,,,,0.0,10.0,,,,,,,,,,,ATAI DOCTOR,,,,,
112294445.0,,9.0,,,,,0.0,10.0,,,,,,,,,,,NURSE,,,,,
112294445.0,,10.0,,,,,0.0,10.0,,,,,,,,,,,PHARMACIST,,,,,
112294445.0,,11.0,,,,,0.0,10.0,,,,,,,,,,,TRAINED MIDWIFE,,,,,
112294445.0,,12.0,,,,,0.0,10.0,,,,,,,,,,,LADY HEALTH WORKER,,,,,
112294445.0,,13.0,,,,,0.0,10.0,,,,,,,,,,,FAMILY PLANNING WORKER,,,,,
112294445.0,,14.0,,,,,0.0,10.0,,,,,,,,,,,COMMUNITY HEALTH WORKER,,,,,
112294445.0,,15.0,,,,,0.0,10.0,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,,,,
112294445.0,,16.0,,,,,0.0,10.0,,,,,,,,,,,TRADITIONAL HEALER,,,,,
112294445.0,,17.0,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,,,,
112304546.0,,1.0,,,,,1.0,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,,,,
112304546.0,,2.0,,,,,1.0,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,,,,
112304546.0,,3.0,,,,,1.0,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,,,,
112304546.0,,4.0,,,,,1.0,,,,,,,,,,,,PUBLIC HOSPITAL,,,,,
112304546.0,,5.0,,,,,1.0,,,,,,,,,,,,PUBLIC DISPENSARY,,,,,
112304546.0,,6.0,,,,,1.0,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,,,,
112304546.0,,7.0,,,,,1.0,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,,,,
112304546.0,,8.0,,,,,1.0,,,,,,,,,,,,PRIVATE CLINIC,,,,,
112304546.0,,9.0,,,,,1.0,,,,,,,,,,,,PRIVATE HOSPITAL,,,,,
112304546.0,,10.0,,,,,1.0,,,,,,,,,,,,BLOOD BANK,,,,,
112304546.0,,11.0,,,,,1.0,,,,,,,,,,,,ATAI DOCTOR,,,,,
112304546.0,,12.0,,,,,1.0,,,,,,,,,,,,NURSE,,,,,
112304546.0,,13.0,,,,,1.0,,,,,,,,,,,,PHARMACIST,,,,,
112304546.0,,14.0,,,,,1.0,,,,,,,,,,,,TRAINED MIDWIFE,,,,,
112304546.0,,15.0,,,,,1.0,,,,,,,,,,,,LADY HEALTH WORKER,,,,,
112304546.0,,16.0,,,,,1.0,,,,,,,,,,,,FAMILY PLANNING WORKER,,,,,
112304546.0,,17.0,,,,,1.0,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,,,,
112304647.0,,1.0,,,,,0.0,10.0,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,,,,
112304647.0,,2.0,,,,,0.0,10.0,,,,,,,,,,,TRADITIONAL HEALER,,,,,
112304647.0,,3.0,,,,,0.0,10.0,,,,,,,,,,,HOMEOPATHIC DOCTOR,,,,,
112304647.0,,4.0,,,,,0.0,10.0,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,,,,
112304647.0,,5.0,,,,,0.0,10.0,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,,,,
112304647.0,,6.0,,,,,0.0,10.0,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,,,,
112304647.0,,7.0,,,,,0.0,10.0,,,,,,,,,,,PUBLIC HOSPITAL,,,,,
112304647.0,,8.0,,,,,0.0,10.0,,,,,,,,,,,PUBLIC DISPENSARY,,,,,
112304647.0,,9.0,,,,,0.0,10.0,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,,,,
112304647.0,,10.0,,,,,0.0,10.0,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,,,,
112304647.0,,11.0,,,,,0.0,10.0,20.0,,,,,,,,,,PRIVATE CLINIC,,,,,
112304647.0,,12.0,,,,,0.0,10.0,,,,,,,,,,,PRIVATE HOSPITAL,,,,,
112304647.0,,13.0,,,,,0.0,10.0,,,,,,,,,,,BLOOD BANK,,,,,
112304647.0,,14.0,,,,,0.0,10.0,,,,,,,,,,,ATAI DOCTOR,,,,,
112304647.0,,15.0,,,,,0.0,10.0,,,,,,,,,,,NURSE,,,,,
112304647.0,,16.0,,,,,0.0,10.0,,,,,,,,,,,PHARMACIST,,,,,
112304647.0,,17.0,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,,,,,
112314748.0,,1.0,,,,,1.0,,,,,,,,,,,,LADY HEALTH WORKER,,,,,
112314748.0,,2.0,,,,,0.0,10.0,,,,,,,,,,,FAMILY PLANNING WORKER,,,,,
112314748.0,,3.0,,,,,1.0,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,,,,
112314748.0,,4.0,,,,,1.0,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,,,,
112314748.0,,5.0,,,,,1.0,,,,,,,,,,,,TRADITIONAL HEALER,,,,,
112314748.0,,6.0,,,,,0.0,10.0,,,,,,,,,,,HOMEOPATHIC DOCTOR,,,,,
112314748.0,,7.0,,,,,0.0,10.0,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,,,,
112314748.0,,8.0,,,,,1.0,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,,,,
112314748.0,,9.0,,,,,0.0,10.0,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,,,,
112314748.0,,10.0,,,,,0.0,10.0,,,,,,,,,,,PUBLIC HOSPITAL,,,,,
112314748.0,,11.0,,,,,1.0,,,,,,,,,,,,PUBLIC DISPENSARY,,,,,
112314748.0,,12.0,,,,,1.0,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,,,,
112314748.0,,13.0,,,,,0.0,10.0,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,,,,
112314748.0,,14.0,,,,,1.0,,5.0,,,,,,,,,,PRIVATE CLINIC,,,,,
112314748.0,,15.0,,,,,0.0,10.0,,,,,,,,,,,PRIVATE HOSPITAL,,,,,
112314748.0,,16.0,,,,,1.0,,,,,,,,,,,,BLOOD BANK,,,,,
112314748.0,,17.0,,,,,,,,,,,,,,,,,ATAI DOCTOR,,,,,
213324849.0,,1.0,,,,,0.0,20.0,,,,,,,,,,,NURSE,,,,,
213324849.0,,2.0,,,,,0.0,20.0,,,,,,,,,,,PHARMACIST,,,,,
213324849.0,,3.0,,,,,0.0,20.0,2.0,,,,,,,,,,TRAINED MIDWIFE,,,,,
213324849.0,,4.0,,,,,0.0,20.0,2.0,,,,,,,,,,LADY HEALTH WORKER,,,,,
213324849.0,,5.0,,,,,0.0,20.0,,,,,,,,,,,FAMILY PLANNING WORKER,,,,,
213324849.0,,6.0,,,,,0.0,20.0,,,,,,,,,,,COMMUNITY HEALTH WORKER,,,,,
213324849.0,,7.0,,,,,0.0,20.0,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,,,,
213324849.0,,8.0,,,,,0.0,20.0,,,,,,,,,,1.0,TRADITIONAL HEALER,,,,,
213324849.0,,9.0,,,,,0.0,20.0,,,,,,,,,,,HOMEOPATHIC DOCTOR,,,,,
213324849.0,,10.0,,,,,0.0,20.0,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,,,,
213324849.0,,11.0,,,,,0.0,20.0,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,,,,
213324849.0,,12.0,,,,,0.0,20.0,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,,,,
213324849.0,,13.0,,,,,0.0,20.0,,,,,,,,,,,PUBLIC HOSPITAL,,,,,
213324849.0,,14.0,,,,,0.0,20.0,20.0,,,,,,,,,,PUBLIC DISPENSARY,,,,,
213324849.0,,15.0,,,,,0.0,20.0,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,,,,
213324849.0,,16.0,,,,,0.0,20.0,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,,,,
213324849.0,,17.0,,,,,,,10.0,,,,,,,,,,PRIVATE CLINIC,,,,,
213324952.0,,1.0,,,,,0.0,12.0,,,,,,,,,,,PRIVATE HOSPITAL,,,,,
213324952.0,,2.0,,,,,0.0,15.0,,,,,,,,,,,BLOOD BANK,,,,,
213324952.0,,3.0,,,,,0.0,12.0,,,,,,,,,,,ATAI DOCTOR,,,,,
213324952.0,,4.0,,,,,0.0,15.0,,,,,,,,,,,NURSE,,,,,
213324952.0,,5.0,,,,,0.0,15.0,,,,,,,,,,,PHARMACIST,,,,,
213324952.0,,6.0,,,,,0.0,15.0,10.0,,,,,,,,,,TRAINED MIDWIFE,,,,,
213324952.0,,7.0,,,,,0.0,20.0,5.0,,,,,,,,,,LADY HEALTH WORKER,,,,,
213324952.0,,8.0,,,,,0.0,15.0,,,,,,,,,,,FAMILY PLANNING WORKER,,,,,
213324952.0,,9.0,,,,,0.0,10.0,,,,,,,,,,,COMMUNITY HEALTH WORKER,,,,,
213324952.0,,10.0,,,,,0.0,10.0,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,,,,
213324952.0,,11.0,,,,,0.0,10.0,,,,,,,,,,,TRADITIONAL HEALER,,,,,
213324952.0,,12.0,,,,,0.0,10.0,,,,,,,,,,,HOMEOPATHIC DOCTOR,,,,,
213324952.0,,13.0,,,,,0.0,15.0,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,,,,
213324952.0,,14.0,,,,,0.0,10.0,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,,,,
213324952.0,,15.0,,,,,0.0,10.0,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,,,,
213324952.0,,16.0,,,,,0.0,15.0,,,,,,,,,,,PUBLIC HOSPITAL,,,,,
213324952.0,,17.0,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,,,,,
213334950.0,,1.0,,,,,0.0,10.0,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,,,,
213334950.0,,2.0,,,,,0.0,10.0,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,,,,
213334950.0,,3.0,,,,,0.0,10.0,,,,,,,,,,,PRIVATE CLINIC,,,,,
213334950.0,,4.0,,,,,0.0,15.0,,,,,,,,,,,PRIVATE HOSPITAL,,,,,
213334950.0,,5.0,,,,,0.0,10.0,,,,,,,,,,,BLOOD BANK,,,,,
213334950.0,,6.0,,,,,0.0,15.0,5.0,,,,,,,,,,ATAI DOCTOR,,,,,
213334950.0,,7.0,,,,,0.0,20.0,,,,,,,,,,,NURSE,,,,,
213334950.0,,8.0,,,,,0.0,15.0,,,,,,,,,,,PHARMACIST,,,,,
213334950.0,,9.0,,,,,0.0,10.0,,,,,,,,,,,TRAINED MIDWIFE,,,,,
213334950.0,,10.0,,,,,0.0,10.0,,,,,,,,,,,LADY HEALTH WORKER,,,,,
213334950.0,,11.0,,,,,0.0,10.0,,,,,,,,,,,FAMILY PLANNING WORKER,,,,,
213334950.0,,12.0,,,,,0.0,10.0,,,,,,,,,,,COMMUNITY HEALTH WORKER,,,,,
213334950.0,,13.0,,,,,0.0,15.0,2.0,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,,,,
213334950.0,,14.0,,,,,1.0,,5.0,,,,,,,,,,TRADITIONAL HEALER,,,,,
213334950.0,,15.0,,,,,0.0,15.0,,,,,,,,,,,HOMEOPATHIC DOCTOR,,,,,
213334950.0,,16.0,,,,,0.0,15.0,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,,,,
213334950.0,,17.0,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,,,,
213335051.0,,1.0,,,,,0.0,10.0,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,,,,
213335051.0,,2.0,,,,,0.0,15.0,20.0,,,,,,,,,,PUBLIC HOSPITAL,,,,,
213335051.0,,3.0,,,,,0.0,10.0,,,,,,,,,,,PUBLIC DISPENSARY,,,,,
213335051.0,,4.0,,,,,0.0,11.0,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,,,,
213335051.0,,5.0,,,,,0.0,15.0,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,,,,
213335051.0,,6.0,,,,,0.0,12.0,6.0,,,,,,,,,,PRIVATE CLINIC,,,,,
213335051.0,,7.0,,,,,0.0,15.0,,,,,,,,,,,PRIVATE HOSPITAL,,,,,
213335051.0,,8.0,,,,,0.0,12.0,,,,,,,,,,,BLOOD BANK,,,,,
213335051.0,,9.0,,,,,0.0,10.0,,,,,,,,,,,ATAI DOCTOR,,,,,
213335051.0,,10.0,,,,,0.0,12.0,,,,,,,,,,,NURSE,,,,,
213335051.0,,11.0,,,,,0.0,10.0,,,,,,,,,,,PHARMACIST,,,,,
213335051.0,,12.0,,,,,0.0,10.0,,,,,,,,,,,TRAINED MIDWIFE,,,,,
213335051.0,,13.0,,,,,0.0,15.0,,,,,,,,,,,LADY HEALTH WORKER,,,,,
213335051.0,,14.0,,,,,0.0,10.0,,,,,,,,,,,FAMILY PLANNING WORKER,,,,,
213335051.0,,15.0,,,,,0.0,10.0,,,,,,,,,,,COMMUNITY HEALTH WORKER,,,,,
213335051.0,,16.0,,,,,0.0,10.0,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,,,,
213335051.0,,17.0,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,,,,,
214345253.0,,1.0,,,,,0.0,2.0,,,,,,,,,,,HOMEOPATHIC DOCTOR,,,,,
214345253.0,,2.0,,,,,0.0,3.0,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,,,,
214345253.0,,3.0,,,,,0.0,1.0,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,,,,
214345253.0,,4.0,,,,,0.0,1.0,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,,,,
214345253.0,,5.0,,,,,0.0,1.0,,,,,,,,,,,PUBLIC HOSPITAL,,,,,
214345253.0,,6.0,,,,,0.0,2.5,,,,,,,,,,,PUBLIC DISPENSARY,,,,,
214345253.0,,7.0,,,,,0.0,14.0,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,,,,
214345253.0,,8.0,,,,,0.0,1.0,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,,,,
214345253.0,,9.0,,,,,0.0,1.0,,,,,,,,,,,PRIVATE CLINIC,,,,,
