CID,FID,Community,D_ID,M_ID,ND_ABC,ND_AM,ND_EventDesc,ND_Eventno,ND_FG,ND_FNGO,ND_LG,ND_M_5y,ND_M_y,ND_Oth,ND_PG,ND_PNGO,ND_UseAssist,ND_m1,ND_m2,ND_m3,ND_y1,ND_y2,ND_y3,P_ID,T_ID,UC_ID
109223334.0,,,,,,,FLOOD/TYPHOON,4.0,,,,,0.0,,,,,,,,,,,,,
109223334.0,,,,,,,DROUGHT,5.0,,,,,0.0,,,,,,,,,,,,,
109223334.0,,,,,,,EARTHQUAKE/LANDSLIDE,6.0,,,,,0.0,,,,,,,,,,,,,
109223334.0,,,,,,,FAMINE,7.0,,,,,0.0,,,,,,,,,,,,,
109223334.0,,,,,,,EPIDEMIC,8.0,,,,,0.0,,,,,,,,,,,,,
109223334.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,9.0,,,,,0.0,,,,,,,,,,,,,
109233435.0,,,,,,,FIRE,1.0,,,,,0.0,,,,,,,,,,,,,
109233435.0,,,,,,,FLOOD/TYPHOON,2.0,,,,,0.0,,,,,,,,,,,,,
109233435.0,,,,,,,DROUGHT,3.0,,,,,0.0,,,,,,,,,,,,,
109233435.0,,,,,,,EARTHQUAKE/LANDSLIDE,4.0,,,,,0.0,,,,,,,,,,,,,
109233435.0,,,,,,,FAMINE,5.0,,,,,0.0,,,,,,,,,,,,,
109233435.0,,,,,2.0,80.0,EPIDEMIC,6.0,,,,,0.0,,,,,,,,,,,,,
109233435.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,7.0,,,,,0.0,,,,,,,,,,,,,
109233435.0,,,,,2.0,50.0,FIRE,8.0,,,,,0.0,,,,,,,,,,,,,
109233435.0,,,,,,,FLOOD/TYPHOON,9.0,,,,,0.0,,,,,,,,,,,,,
109233536.0,,,,,,,DROUGHT,1.0,,,,,0.0,,,,,,,,,,,,,
109233536.0,,,,,2.0,20.0,EARTHQUAKE/LANDSLIDE,2.0,,,,,0.0,,,,,,,,,,,,,
109233536.0,,,,,2.0,30.0,FAMINE,3.0,,,,,0.0,,,,,,,,,,,,,
109233536.0,,,,,,,EPIDEMIC,4.0,,,,,0.0,,,,,,,,,,,,,
109233536.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,5.0,,,,,0.0,,,,,,,,,,,,,
109233536.0,,,,,,,FIRE,6.0,,,,,0.0,,,,,,,,,,,,,
109233536.0,,,,,,,FLOOD/TYPHOON,7.0,,,,,0.0,,,,,,,,,,,,,
109233536.0,,,,,2.0,35.0,DROUGHT,8.0,,,,,0.0,,,,,,,,,,,,,
109233536.0,,,,,,,EARTHQUAKE/LANDSLIDE,9.0,,,,,0.0,,,,,,,,,,,,,
110243637.0,,,,,,,FAMINE,1.0,,,,,0.0,,,,,,,,,,,,,
110243637.0,,,,,,,EPIDEMIC,2.0,,,,,0.0,,,,,,,,,,,,,
110243637.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,3.0,,,,,0.0,,,,,,,,,,,,,
110243637.0,,,,,,,FIRE,4.0,,,,,0.0,,,,,,,,,,,,,
110243637.0,,,,,,,FLOOD/TYPHOON,5.0,,,,,0.0,,,,,,,,,,,,,
110243637.0,,,,,,,DROUGHT,6.0,,,,,0.0,,,,,,,,,,,,,
110243637.0,,,,,,,EARTHQUAKE/LANDSLIDE,7.0,,,,,0.0,,,,,,,,,,,,,
110243637.0,,,,,,,FAMINE,8.0,,,,,0.0,,,,,,,,,,,,,
110243637.0,,,,,,,EPIDEMIC,9.0,,,,,0.0,,,,,,,,,,,,,
110243738.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,1.0,,,,,0.0,,,,,,,,,,,,,
110243738.0,,,,,2.0,20.0,FIRE,2.0,,,,,0.0,,,,,,,,,,,,,
110243738.0,,,,,2.0,30.0,FLOOD/TYPHOON,3.0,,,,,0.0,,,,,,,,,,,,,
110243738.0,,,,,,,DROUGHT,4.0,,,,,0.0,,,,,,,,,,,,,
110243738.0,,,,,,,EARTHQUAKE/LANDSLIDE,5.0,,,,,0.0,,,,,,,,,,,,,
110243738.0,,,,,,,FAMINE,6.0,,,,,0.0,,,,,,,,,,,,,
110243738.0,,,,,,,EPIDEMIC,7.0,,,,,0.0,,,,,,,,,,,,,
110243738.0,,,,,2.0,14.0,CROP INSECT/DISEASE OUTBREAK,8.0,,,,,0.0,,,,,,,,,,,,,
110243738.0,,,,,,,FIRE,9.0,,,,,0.0,,,,,,,,,,,,,
110243839.0,,,,,,,FLOOD/TYPHOON,1.0,,,,,0.0,,,,,,,,,,,,,
110243839.0,,,,,,,DROUGHT,2.0,,,,,0.0,,,,,,,,,,,,,
110243839.0,,,,,,,EARTHQUAKE/LANDSLIDE,3.0,,,,,0.0,,,,,,,,,,,,,
110243839.0,,,,,,,FAMINE,4.0,,,,,0.0,,,,,,,,,,,,,
110243839.0,,,,,,,EPIDEMIC,5.0,,,,,0.0,,,,,,,,,,,,,
110243839.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,6.0,,,,,0.0,,,,,,,,,,,,,
110243839.0,,,,,,,FIRE,7.0,,,,,0.0,,,,,,,,,,,,,
110243839.0,,,,,2.0,63.0,FLOOD/TYPHOON,8.0,,,,,0.0,,,,,,,,,,,,,
110243839.0,,,,,,,DROUGHT,9.0,,,,,0.0,,,,,,,,,,,,,
110253940.0,,,,,,,EARTHQUAKE/LANDSLIDE,1.0,,,,,0.0,,,,,,,,,,,,,
110253940.0,,,,,,,FAMINE,2.0,,,,,0.0,,,,,,,,,,,,,
110253940.0,,,,,,,EPIDEMIC,3.0,,,,,0.0,,,,,,,,,,,,,
110253940.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,4.0,,,,,0.0,,,,,,,,,,,,,
110253940.0,,,,,,,FIRE,5.0,,,,,0.0,,,,,,,,,,,,,
110253940.0,,,,,,,FLOOD/TYPHOON,6.0,,,,,0.0,,,,,,,,,,,,,
110253940.0,,,,,,,DROUGHT,7.0,,,,,0.0,,,,,,,,,,,,,
110253940.0,,,,,2.0,50.0,EARTHQUAKE/LANDSLIDE,8.0,,,,,0.0,,,,,,,,,,,,,
110253940.0,,,,,,,FAMINE,9.0,,,,,0.0,,,,,,,,,,,,,
111264041.0,,,,,,,EPIDEMIC,1.0,,,,,0.0,,,,,,,,,,,,,
111264041.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,2.0,,,,,0.0,,,,,,,,,,,,,
111264041.0,,,,,,,FIRE,3.0,,,,,0.0,,,,,,,,,,,,,
111264041.0,,,,,,,FLOOD/TYPHOON,4.0,,,,,0.0,,,,,,,,,,,,,
111264041.0,,,,,,,DROUGHT,5.0,,,,,0.0,,,,,,,,,,,,,
111264041.0,,,,,,,EARTHQUAKE/LANDSLIDE,6.0,,,,,0.0,,,,,,,,,,,,,
111264041.0,,,,,,,FAMINE,7.0,,,,,0.0,,,,,,,,,,,,,
111264041.0,,,,,1.0,90.0,EPIDEMIC,8.0,,,,,0.0,,,,,,,,,,,,,
111264041.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,9.0,,,,,0.0,,,,,,,,,,,,,
111274142.0,,,,,3.0,,Extreme Winter,1.0,0.0,0.0,0.0,,1.0,0.0,,0.0,,1.0,-99.0,-99.0,,,,,,
111274142.0,,,,,,,FIRE,2.0,,,,,0.0,,,,,,,,,,,,,
111274142.0,,,,,,,FLOOD/TYPHOON,3.0,,,,,0.0,,,,,,,,,,,,,
111274142.0,,,,,,,DROUGHT,4.0,,,,,0.0,,,,,,,,,,,,,
111274142.0,,,,,,,EARTHQUAKE/LANDSLIDE,5.0,,,,,0.0,,,,,,,,,,,,,
111274142.0,,,,,,,FAMINE,6.0,,,,,0.0,,,,,,,,,,,,,
111274142.0,,,,,,,EPIDEMIC,7.0,,,,,0.0,,,,,,,,,,,,,
111274142.0,,,,,1.0,100.0,CROP INSECT/DISEASE OUTBREAK,8.0,,,,,0.0,,,,,,,,,,,,,
111274142.0,,,,,,,FIRE,9.0,,,,,0.0,,,,,,,,,,,,,
111274243.0,,,,,,,FLOOD/TYPHOON,1.0,,,,,0.0,,,,,,,,,,,,,
111274243.0,,,,,,,DROUGHT,2.0,,,,,0.0,,,,,,,,,,,,,
111274243.0,,,,,,,EARTHQUAKE/LANDSLIDE,3.0,,,,,0.0,,,,,,,,,,,,,
111274243.0,,,,,,,FAMINE,4.0,,,,,0.0,,,,,,,,,,,,,
111274243.0,,,,,,,EPIDEMIC,5.0,,,,,0.0,,,,,,,,,,,,,
111274243.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,6.0,,,,,0.0,,,,,,,,,,,,,
111274243.0,,,,,,,FIRE,7.0,,,,,1.0,,,,,6.0,8.0,-99.0,,,,,,
111274243.0,,,,,,,FLOOD/TYPHOON,8.0,,,,,0.0,,,,,,,,,,,,,
111274243.0,,,,,,,DROUGHT,9.0,,,,,0.0,,,,,,,,,,,,,
111284344.0,,,,,,,EARTHQUAKE/LANDSLIDE,1.0,,,,,0.0,,,,,,,,,,,,,
111284344.0,,,,,,,FAMINE,2.0,,,,,0.0,,,,,,,,,,,,,
111284344.0,,,,,,,EPIDEMIC,3.0,,,,,0.0,,,,,,,,,,,,,
111284344.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,4.0,0.0,0.0,0.0,,1.0,0.0,,0.0,,9.0,-99.0,-99.0,,,,,,
111284344.0,,,,,,,FIRE,5.0,,,,,0.0,,,,,,,,,,,,,
111284344.0,,,,,,,FLOOD/TYPHOON,6.0,,,,,0.0,,,,,,,,,,,,,
111284344.0,,,,,,,DROUGHT,7.0,,,,,0.0,,,,,,,,,,,,,
111284344.0,,,,,,,EARTHQUAKE/LANDSLIDE,8.0,,,,,0.0,,,,,,,,,,,,,
111284344.0,,,,,,,FAMINE,9.0,,,,,0.0,,,,,,,,,,,,,
112294445.0,,,,,,,EPIDEMIC,1.0,,,,,0.0,,,,,,,,,,,,,
112294445.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,2.0,,,,,0.0,,,,,,,,,,,,,
112294445.0,,,,,,,FIRE,3.0,,,,,0.0,,,,,,,,,,,,,
112294445.0,,,,,,,FLOOD/TYPHOON,4.0,,,,,0.0,,,,,,,,,,,,,
112294445.0,,,,,,,DROUGHT,5.0,,,,,0.0,,,,,,,,,,,,,
112294445.0,,,,,,,EARTHQUAKE/LANDSLIDE,6.0,,,,,0.0,,,,,,,,,,,,,
112294445.0,,,,,,,FAMINE,7.0,,,,,0.0,,,,,,,,,,,,,
112294445.0,,,,,,,EPIDEMIC,8.0,,,,,0.0,,,,,,,,,,,,,
112294445.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,9.0,0.0,0.0,0.0,,1.0,0.0,,0.0,,9.0,-99.0,-99.0,,,,,,
112304546.0,,,,,,,FIRE,1.0,,,,,0.0,,,,,,,,,,,,,
112304546.0,,,,,,,FLOOD/TYPHOON,2.0,,,,,0.0,,,,,,,,,,,,,
112304546.0,,,,,,,DROUGHT,3.0,,,,,0.0,,,,,,,,,,,,,
112304546.0,,,,,,,EARTHQUAKE/LANDSLIDE,4.0,,,,,0.0,,,,,,,,,,,,,
112304546.0,,,,,,,FAMINE,5.0,,,,,0.0,,,,,,,,,,,,,
112304546.0,,,,,,,EPIDEMIC,6.0,,,,,0.0,,,,,,,,,,,,,
112304546.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,7.0,,,,,0.0,,,,,,,,,,,,,
112304546.0,,,,,,,FIRE,8.0,,,,,0.0,,,,,,,,,,,,,
112304546.0,,,,,,,FLOOD/TYPHOON,9.0,,,,,0.0,,,,,,,,,,,,,
112304647.0,,,,,,,DROUGHT,1.0,,,,,0.0,,,,,,,,,,,,,
112304647.0,,,,,,,EARTHQUAKE/LANDSLIDE,2.0,,,,,0.0,,,,,,,,,,,,,
112304647.0,,,,,,,FAMINE,3.0,,,,,0.0,,,,,,,,,,,,,
112304647.0,,,,,,,EPIDEMIC,4.0,,,,,0.0,,,,,,,,,,,,,
112304647.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,5.0,,,,,0.0,,,,,,,,,,,,,
112304647.0,,,,,,,FIRE,6.0,,,,,0.0,,,,,,,,,,,,,
112304647.0,,,,,,,FLOOD/TYPHOON,7.0,,,,,0.0,,,,,,,,,,,,,
112304647.0,,,,,,,DROUGHT,8.0,,,,,0.0,,,,,,,,,,,,,
112304647.0,,,,,,,EARTHQUAKE/LANDSLIDE,9.0,,,,,0.0,,,,,,,,,,,,,
112314748.0,,,,,,,FAMINE,1.0,,,,,0.0,,,,,,,,,,,,,
112314748.0,,,,,,,EPIDEMIC,2.0,,,,,0.0,,,,,,,,,,,,,
112314748.0,,,,,1.0,60.0,CROP INSECT/DISEASE OUTBREAK,3.0,,,,,0.0,,,,,,,,,,,,,
112314748.0,,,,,,,FIRE,4.0,,,,,0.0,,,,,,,,,,,,,
112314748.0,,,,,,,FLOOD/TYPHOON,5.0,,,,,0.0,,,,,,,,,,,,,
112314748.0,,,,,,,DROUGHT,6.0,,,,,0.0,,,,,,,,,,,,,
112314748.0,,,,,,,EARTHQUAKE/LANDSLIDE,7.0,,,,,0.0,,,,,,,,,,,,,
112314748.0,,,,,,,FAMINE,8.0,,,,,0.0,,,,,,,,,,,,,
112314748.0,,,,,,,EPIDEMIC,9.0,,,,,0.0,,,,,,,,,,,,,
213324849.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,1.0,,,,,0.0,,,,,,,,,,,,,
213324849.0,,,,,,,FIRE,2.0,,,,,0.0,,,,,,,,,,,,,
213324849.0,,,,,,,FLOOD/TYPHOON,3.0,,,,,0.0,,,,,,,,,,,,,
213324849.0,,,,,,,DROUGHT,4.0,,,,,0.0,,,,,,,,,,,,,
213324849.0,,,,,,,EARTHQUAKE/LANDSLIDE,5.0,,,,,0.0,,,,,,,,,,,,,
213324849.0,,,,,,,FAMINE,6.0,,,,,0.0,,,,,,,,,,,,,
213324849.0,,,,,,,EPIDEMIC,7.0,,,,,0.0,,,,,,,,,,,,,
213324849.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,8.0,,,,,0.0,,,,,,,,,,,,,
213324849.0,,,,,,,FIRE,9.0,,,,,0.0,,,,,,,,,,,,,
213324952.0,,,,,,,FLOOD/TYPHOON,1.0,,,,,0.0,,,,,,,,,,,,,
213324952.0,,,,,,,DROUGHT,2.0,,,,,0.0,,,,,,,,,,,,,
213324952.0,,,,,,,EARTHQUAKE/LANDSLIDE,3.0,,,,,0.0,,,,,,,,,,,,,
213324952.0,,,,,,,FAMINE,4.0,,,,,0.0,,,,,,,,,,,,,
213324952.0,,,,,,,EPIDEMIC,5.0,,,,,0.0,,,,,,,,,,,,,
213324952.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,6.0,,,,,0.0,,,,,,,,,,,,,
213324952.0,,,,,,,FIRE,7.0,,,,,0.0,,,,,,,,,,,,,
213324952.0,,,,,,,FLOOD/TYPHOON,8.0,,,,,0.0,,,,,,,,,,,,,
213324952.0,,,,,,,DROUGHT,9.0,,,,,0.0,,,,,,,,,,,,,
213334950.0,,,,,,,EARTHQUAKE/LANDSLIDE,1.0,,,,,0.0,,,,,,,,,,,,,
213334950.0,,,,,,,FAMINE,2.0,,,,,0.0,,,,,,,,,,,,,
213334950.0,,,,,,,EPIDEMIC,3.0,,,,,0.0,,,,,,,,,,,,,
213334950.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,4.0,,,,,0.0,,,,,,,,,,,,,
213334950.0,,,,,,,FIRE,5.0,,,,,0.0,,,,,,,,,,,,,
213334950.0,,,,,,,FLOOD/TYPHOON,6.0,,,,,0.0,,,,,,,,,,,,,
213334950.0,,,,,,,DROUGHT,7.0,,,,,0.0,,,,,,,,,,,,,
213334950.0,,,,,,,EARTHQUAKE/LANDSLIDE,8.0,,,,,0.0,,,,,,,,,,,,,
213334950.0,,,,,,,FAMINE,9.0,,,,,0.0,,,,,,,,,,,,,
213335051.0,,,,,,,EPIDEMIC,1.0,,,,,0.0,,,,,,,,,,,,,
213335051.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,2.0,0.0,0.0,0.0,,1.0,0.0,,0.0,,9.0,10.0,-99.0,,,,,,
213335051.0,,,,,,,FIRE,3.0,,,,,0.0,,,,,,,,,,,,,
213335051.0,,,,,,,FLOOD/TYPHOON,4.0,,,,,0.0,,,,,,,,,,,,,
213335051.0,,,,,,,DROUGHT,5.0,,,,,0.0,,,,,,,,,,,,,
213335051.0,,,,,,,EARTHQUAKE/LANDSLIDE,6.0,,,,,0.0,,,,,,,,,,,,,
213335051.0,,,,,,,FAMINE,7.0,,,,,0.0,,,,,,,,,,,,,
213335051.0,,,,,,,EPIDEMIC,8.0,,,,,0.0,,,,,,,,,,,,,
213335051.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,9.0,0.0,0.0,0.0,,1.0,0.0,,0.0,,8.0,9.0,10.0,,,,,,
214345253.0,,,,,,,FIRE,1.0,,,,,0.0,,,,,,,,,,,,,
214345253.0,,,,,1.0,40.0,FLOOD/TYPHOON,2.0,,,,,0.0,,,,,,,,,,,,,
214345253.0,,,,,,,DROUGHT,3.0,,,,,0.0,,,,,,,,,,,,,
214345253.0,,,,,,,EARTHQUAKE/LANDSLIDE,4.0,,,,,0.0,,,,,,,,,,,,,
214345253.0,,,,,,,FAMINE,5.0,,,,,0.0,,,,,,,,,,,,,
214345253.0,,,,,,,EPIDEMIC,6.0,,,,,0.0,,,,,,,,,,,,,
214345253.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,7.0,,,,,0.0,,,,,,,,,,,,,
214345253.0,,,,,1.0,50.0,FIRE,8.0,,,,,0.0,,,,,,,,,,,,,
214345253.0,,,,,,,FLOOD/TYPHOON,9.0,,,,,0.0,,,,,,,,,,,,,
214355354.0,,,,,,,DROUGHT,1.0,,,,,0.0,,,,,,,,,,,,,
214355354.0,,,,,,,EARTHQUAKE/LANDSLIDE,2.0,,,,,0.0,,,,,,,,,,,,,
214355354.0,,,,,,,FAMINE,3.0,,,,,0.0,,,,,,,,,,,,,
214355354.0,,,,,,,EPIDEMIC,4.0,,,,,0.0,,,,,,,,,,,,,
214355354.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,5.0,,,,,0.0,,,,,,,,,,,,,
214355354.0,,,,,,,FIRE,6.0,,,,,0.0,,,,,,,,,,,,,
214355354.0,,,,,,,FLOOD/TYPHOON,7.0,,,,,0.0,,,,,,,,,,,,,
214355354.0,,,,,2.0,80.0,DROUGHT,8.0,,,,,0.0,,,,,,,,,,,,,
214355354.0,,,,,,,EARTHQUAKE/LANDSLIDE,9.0,,,,,0.0,,,,,,,,,,,,,
214365455.0,,,,,,,FAMINE,1.0,,,,,0.0,,,,,,,,,,,,,
214365455.0,,,,,2.0,25.0,EPIDEMIC,2.0,,,,,0.0,,,,,,,,,,,,,
214365455.0,,,,,1.0,100.0,CROP INSECT/DISEASE OUTBREAK,3.0,0.0,0.0,0.0,,1.0,0.0,,0.0,,3.0,-99.0,-99.0,,,,,,
214365455.0,,,,,,,FIRE,4.0,0.0,0.0,0.0,,1.0,0.0,,0.0,,4.0,-99.0,-99.0,,,,,,
214365455.0,,,,,,,FLOOD/TYPHOON,5.0,,,,,0.0,,,,,,,,,,,,,
214365455.0,,,,,,,DROUGHT,6.0,,,,,0.0,,,,,,,,,,,,,
214365455.0,,,,,,,EARTHQUAKE/LANDSLIDE,7.0,,,,,0.0,,,,,,,,,,,,,
214365455.0,,,,,2.0,15.0,FAMINE,8.0,,,,,0.0,,,,,,,,,,,,,
214365455.0,,,,,,,EPIDEMIC,9.0,,,,,0.0,,,,,,,,,,,,,
214365556.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,1.0,,,,,0.0,,,,,,,,,,,,,
214365556.0,,,,,,,FIRE,2.0,,,,,0.0,,,,,,,,,,,,,
214365556.0,,,,,,,FLOOD/TYPHOON,3.0,0.0,0.0,0.0,,1.0,0.0,,0.0,,8.0,9.0,10.0,,,,,,
214365556.0,,,,,,,DROUGHT,4.0,,,,,0.0,,,,,,,,,,,,,
214365556.0,,,,,,,EARTHQUAKE/LANDSLIDE,5.0,,,,,0.0,,,,,,,,,,,,,
214365556.0,,,,,,,FAMINE,6.0,,,,,0.0,,,,,,,,,,,,,
214365556.0,,,,,,,EPIDEMIC,7.0,0.0,0.0,0.0,,1.0,0.0,,0.0,,8.0,9.0,10.0,,,,,,
214365556.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,8.0,,,,,1.0,,,,,6.0,7.0,8.0,,,,,,
214365556.0,,,,,,,FIRE,9.0,,,,,0.0,,,,,,,,,,,,,
215385657.0,,,,,,,FLOOD/TYPHOON,1.0,,,,,0.0,,,,,,,,,,,,,
215385657.0,,,,,,,DROUGHT,2.0,,,,,0.0,,,,,,,,,,,,,
215385657.0,,,,,,,EARTHQUAKE/LANDSLIDE,3.0,,,,,0.0,,,,,,,,,,,,,
215385657.0,,,,,,,FAMINE,4.0,,,,,0.0,,,,,,,,,,,,,
215385657.0,,,,,,,EPIDEMIC,5.0,,,,,0.0,,,,,,,,,,,,,
215385657.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,6.0,,,,,1.0,,,,,1.0,2.0,3.0,,,,,,
215385657.0,,,,,,,FIRE,7.0,,,,,0.0,,,,,,,,,,,,,
215385657.0,,,,,,,FLOOD/TYPHOON,8.0,,,,,0.0,,,,,,,,,,,,,
215385657.0,,,,,,,DROUGHT,9.0,,,,,0.0,,,,,,,,,,,,,
215395758.0,,,,,,,EARTHQUAKE/LANDSLIDE,1.0,,,,,0.0,,,,,,,,,,,,,
215395758.0,,,,,,,FAMINE,2.0,,,,,0.0,,,,,,,,,,,,,
215395758.0,,,,,,,EPIDEMIC,3.0,0.0,0.0,0.0,,1.0,0.0,,0.0,,3.0,-99.0,-99.0,,,,,,
215395758.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,4.0,,,,,0.0,,,,,,,,,,,,,
215395758.0,,,,,,,FIRE,5.0,,,,,0.0,,,,,,,,,,,,,
215395758.0,,,,,,,FLOOD/TYPHOON,6.0,,,,,0.0,,,,,,,,,,,,,
215395758.0,,,,,,,DROUGHT,7.0,,,,,0.0,,,,,,,,,,,,,
215395758.0,,,,,,,EARTHQUAKE/LANDSLIDE,8.0,,,,,0.0,,,,,,,,,,,,,
215395758.0,,,,,,,FAMINE,9.0,,,,,0.0,,,,,,,,,,,,,
215395859.0,,,,,,,EPIDEMIC,1.0,0.0,0.0,0.0,,1.0,0.0,,0.0,3.0,7.0,8.0,-99.0,,,,,,
215395859.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,2.0,,,,,0.0,,,,,,,,,,,,,
215395859.0,,,,,,,FIRE,3.0,,,,,0.0,,,,,,,,,,,,,
215395859.0,,,,,,,FLOOD/TYPHOON,4.0,,,,,0.0,,,,,,,,,,,,,
215395859.0,,,,,,,DROUGHT,5.0,,,,,0.0,,,,,,,,,,,,,
215395859.0,,,,,,,EARTHQUAKE/LANDSLIDE,6.0,,,,,0.0,,,,,,,,,,,,,
215395859.0,,,,,,,FAMINE,7.0,,,,,0.0,,,,,,,,,,,,,
215395859.0,,,,,,,EPIDEMIC,8.0,,,,,0.0,,,,,,,,,,,,,
215395859.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,9.0,,,,,0.0,,,,,,,,,,,,,
215405960.0,,,,,,,FIRE,1.0,,,,,0.0,,,,,,,,,,,,,
215405960.0,,,,,,,FLOOD/TYPHOON,2.0,,,,,0.0,,,,,,,,,,,,,
215405960.0,,,,,,,DROUGHT,3.0,,,,,0.0,,,,,,,,,,,,,
215405960.0,,,,,,,EARTHQUAKE/LANDSLIDE,4.0,,,,,0.0,,,,,,,,,,,,,
215405960.0,,,,,,,FAMINE,5.0,,,,,0.0,,,,,,,,,,,,,
215405960.0,,,,,,,EPIDEMIC,6.0,,,,,0.0,,,,,,,,,,,,,
215405960.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,7.0,,,,,0.0,,,,,,,,,,,,,
215405960.0,,,,,,,FIRE,8.0,,,,,0.0,,,,,,,,,,,,,
215405960.0,,,,,,,FLOOD/TYPHOON,9.0,,,,,0.0,,,,,,,,,,,,,
216416061.0,,,,,,,DROUGHT,1.0,,,,,0.0,,,,,,,,,,,,,
216416061.0,,,,,1.0,100.0,EARTHQUAKE/LANDSLIDE,2.0,,,,,0.0,,,,,,,,,,,,,
216416061.0,,,,,,,FAMINE,3.0,,,,,0.0,,,,,,,,,,,,,
216416061.0,,,,,3.0,,EPIDEMIC,4.0,,,,,0.0,,,,,,,,,,,,,
216416061.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,5.0,,,,,0.0,,,,,,,,,,,,,
216416061.0,,,,,,,FIRE,6.0,,,,,0.0,,,,,,,,,,,,,
216416061.0,,,,,,,FLOOD/TYPHOON,7.0,0.0,0.0,0.0,,1.0,0.0,,0.0,,8.0,4.0,-99.0,,,,,,
216416061.0,,,,,,,DROUGHT,8.0,,,,,0.0,,,,,,,,,,,,,
216416061.0,,,,,,,EARTHQUAKE/LANDSLIDE,9.0,,,,,0.0,,,,,,,,,,,,,
216416162.0,,,,,,,FAMINE,1.0,,,,,0.0,,,,,,,,,,,,,
216416162.0,,,,,1.0,100.0,EPIDEMIC,2.0,,,,,0.0,,,,,,,,,,,,,
216416162.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,3.0,,,,,0.0,,,,,,,,,,,,,
216416162.0,,,,,3.0,,FIRE,4.0,,,,,0.0,,,,,,,,,,,,,
216416162.0,,,,,,,FLOOD/TYPHOON,5.0,,,,,0.0,,,,,,,,,,,,,
216416162.0,,,,,,,DROUGHT,6.0,0.0,0.0,0.0,,1.0,0.0,,0.0,,7.0,8.0,-99.0,,,,,,
216416162.0,,,,,,,EARTHQUAKE/LANDSLIDE,7.0,,,,,0.0,,,,,,,,,,,,,
216416162.0,,,,,,,FAMINE,8.0,,,,,0.0,,,,,,,,,,,,,
216416162.0,,,,,,,EPIDEMIC,9.0,,,,,0.0,,,,,,,,,,,,,
216426263.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,1.0,,,,,0.0,,,,,,,,,,,,,
216426263.0,,,,,1.0,100.0,Hail storm,2.0,0.0,0.0,0.0,,1.0,0.0,,0.0,,2.0,-99.0,-99.0,,,,,,
216426263.0,,,,,,,FIRE,3.0,,,,,0.0,,,,,,,,,,,,,
216426263.0,,,,,,,FLOOD/TYPHOON,4.0,,,,,0.0,,,,,,,,,,,,,
216426263.0,,,,,,,DROUGHT,5.0,,,,,0.0,,,,,,,,,,,,,
216426263.0,,,,,,,EARTHQUAKE/LANDSLIDE,6.0,,,,,0.0,,,,,,,,,,,,,
216426263.0,,,,,,,FAMINE,7.0,,,,,0.0,,,,,,,,,,,,,
216426263.0,,,,,,,EPIDEMIC,8.0,,,,,0.0,,,,,,,,,,,,,
216426263.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,9.0,,,,,0.0,,,,,,,,,,,,,
216436364.0,,,,,,,FIRE,1.0,,,,,0.0,,,,,,,,,,,,,
216436364.0,,,,,1.0,50.0,FLOOD/TYPHOON,2.0,,,,,0.0,,,,,,,,,,,,,
216436364.0,,,,,,,DROUGHT,3.0,,,,,0.0,,,,,,,,,,,,,
216436364.0,,,,,3.0,,EARTHQUAKE/LANDSLIDE,4.0,,,,,0.0,,,,,,,,,,,,,
216436364.0,,,,,,,FAMINE,5.0,,,,,0.0,,,,,,,,,,,,,
216436364.0,,,,,,,EPIDEMIC,6.0,,,,,0.0,,,,,,,,,,,,,
216436364.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,7.0,,,,,0.0,,,,,,,,,,,,,
