CID,HF_ID,HF_AddM,HF_AddM_DistKM,HF_IVPM,HD_FPCampM,HF_HEM,HF_SFA_y,HF_CA_DHCW,HF_CA_MCHB,HF_Quality,HF_IVPM_Name,HD_FPCampM_Name,HF_HEM_Name,Survey_Round,Community,FID,P_ID,D_ID,T_ID,UC_ID,M_ID,HF_Type,HF_AddM_TimeMins,HF_T
110253940,7.0,0.0,15.0,,,,,,,,,,,,,,,,,,,Rural Health Center (Large),15.0,
110253940,8.0,1.0,,,,,,,,,,,,,,,,,,,,Clinic,15.0,
110253940,9.0,0.0,15.0,,,,,,,,,,,,,,,,,,,Dispensary/pharmacy/drugstore,,
110253940,10.0,0.0,15.0,,,,,,,,,,,,,,,,,,,Private Medical Practitioner,,
110253940,11.0,1.0,,,,,,,,,,,,,,,,,,,,Hospital,15.0,
110253940,12.0,1.0,,,,,,,,,,,,,,,,,,,,Blood Bank,15.0,
110253940,13.0,1.0,,,,,,,,,,,,,,,,,,,, Doctor,15.0,
110253940,14.0,1.0,,,,,,,,,,,,,,,,,,,, Nurse,,
110253940,15.0,1.0,,,,,,,,,,,,,,,,,,,, Pharmacist,15.0,
110253940,16.0,1.0,,,,,,,,,,,,,,,,,,,, Trained midwife,,
110253940,17.0,,,,,,,,,,,,,,,,,,,,, Family planning worker,,
111264041,1.0,0.0,5.0,,,,,,,,,,,,,,,,,,,Community Health Worker,,
111264041,2.0,0.0,20.0,,,,,,,,,,,,,,,,,,,Traditional birth attendant,,
111264041,3.0,0.0,5.0,,,,,,,,,,,,,,,,,,, Traditional Healer,,
111264041,4.0,0.0,5.0,,,,,,,,,,,,,,,,,,, Medical Assistant,,1.0
111264041,5.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,
111264041,6.0,0.0,5.0,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,
111264041,7.0,0.0,30.0,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
111264041,8.0,0.0,5.0,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,2.0
111264041,9.0,1.0,,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
111264041,10.0,1.0,,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,10.0,
111264041,11.0,0.0,6.0,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,10.0,3.0
111264041,12.0,1.0,,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
111264041,13.0,0.0,10.0,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,,
111264041,14.0,1.0,,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
111264041,15.0,1.0,,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
111264041,16.0,1.0,,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,12.0,
111264041,17.0,,,,,,,,,,,,,,,,,,,,,NURSE,,
111274142,1.0,1.0,,,,,,,,,,,,,,,,,,,,PHARMACIST,,
111274142,2.0,0.0,23.0,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,12.0,
111274142,3.0,0.0,23.0,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,,
111274142,4.0,0.0,23.0,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
111274142,5.0,1.0,,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
111274142,6.0,0.0,25.0,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,12.0,
111274142,7.0,0.0,25.0,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,12.0,
111274142,8.0,1.0,,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
111274142,9.0,1.0,,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,
111274142,10.0,0.0,25.0,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
111274142,11.0,1.0,,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
111274142,12.0,0.0,25.0,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
111274142,13.0,1.0,,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,,
111274142,14.0,1.0,,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,
111274142,15.0,1.0,,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
111274142,16.0,0.0,25.0,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,,
111274142,17.0,,,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
111274243,1.0,1.0,,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
111274243,2.0,0.0,20.0,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,,
111274243,3.0,0.0,20.0,,,,,,,,,,,,,,,,,,,NURSE,,
111274243,4.0,0.0,20.0,,,,,,,,,,,,,,,,,,,PHARMACIST,,
111274243,5.0,1.0,,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,,
111274243,6.0,1.0,,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,,
111274243,7.0,0.0,25.0,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
111274243,8.0,1.0,,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
111274243,9.0,1.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,
111274243,10.0,0.0,20.0,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,,
111274243,11.0,1.0,,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
111274243,12.0,1.0,,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,
111274243,13.0,0.0,20.0,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
111274243,14.0,1.0,,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
111274243,15.0,1.0,,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
111274243,16.0,0.0,10.0,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,,
111274243,17.0,,,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,
111284344,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
111284344,2.0,0.0,10.0,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,,
111284344,3.0,0.0,8.0,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
111284344,4.0,0.0,8.0,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
111284344,5.0,1.0,,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,,
111284344,6.0,0.0,8.0,,,,,,,,,,,,,,,,,,,NURSE,,
111284344,7.0,0.0,8.0,,,,,,,,,,,,,,,,,,,PHARMACIST,,
111284344,8.0,0.0,8.0,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,,
111284344,9.0,0.0,8.0,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,,
111284344,10.0,0.0,8.0,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
111284344,11.0,1.0,,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
111284344,12.0,1.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,
111284344,13.0,0.0,8.0,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,,
111284344,14.0,1.0,,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
111284344,15.0,1.0,,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,
111284344,16.0,0.0,8.0,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
111284344,17.0,,,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
112294445,1.0,0.0,10.0,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
112294445,2.0,0.0,10.0,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,,
112294445,3.0,0.0,10.0,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,1.0
112294445,4.0,0.0,10.0,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
112294445,5.0,0.0,10.0,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,,
112294445,6.0,0.0,10.0,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
112294445,7.0,0.0,10.0,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
112294445,8.0,0.0,10.0,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,,
112294445,9.0,0.0,10.0,,,,,,,,,,,,,,,,,,,NURSE,,
112294445,10.0,0.0,10.0,,,,,,,,,,,,,,,,,,,PHARMACIST,,
112294445,11.0,0.0,10.0,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,,
112294445,12.0,0.0,10.0,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,,
112294445,13.0,0.0,10.0,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
112294445,14.0,0.0,10.0,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
112294445,15.0,0.0,10.0,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,
112294445,16.0,0.0,10.0,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,,
112294445,17.0,,,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
112304546,1.0,1.0,,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,
112304546,2.0,1.0,,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
112304546,3.0,1.0,,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
112304546,4.0,1.0,,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
112304546,5.0,1.0,,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,,
112304546,6.0,1.0,,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,
112304546,7.0,1.0,,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
112304546,8.0,1.0,,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,,
112304546,9.0,1.0,,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
112304546,10.0,1.0,,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
112304546,11.0,1.0,,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,,
112304546,12.0,1.0,,,,,,,,,,,,,,,,,,,,NURSE,,
112304546,13.0,1.0,,,,,,,,,,,,,,,,,,,,PHARMACIST,,
112304546,14.0,1.0,,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,,
112304546,15.0,1.0,,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,,
112304546,16.0,1.0,,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
112304546,17.0,1.0,,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
112304647,1.0,0.0,10.0,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,
112304647,2.0,0.0,10.0,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,,
112304647,3.0,0.0,10.0,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
112304647,4.0,0.0,10.0,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,
112304647,5.0,0.0,10.0,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
112304647,6.0,0.0,10.0,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
112304647,7.0,0.0,10.0,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
112304647,8.0,0.0,10.0,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,,
112304647,9.0,0.0,10.0,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,
112304647,10.0,0.0,10.0,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
112304647,11.0,0.0,10.0,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,20.0,
112304647,12.0,0.0,10.0,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
112304647,13.0,0.0,10.0,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
112304647,14.0,0.0,10.0,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,,
112304647,15.0,0.0,10.0,,,,,,,,,,,,,,,,,,,NURSE,,
112304647,16.0,0.0,10.0,,,,,,,,,,,,,,,,,,,PHARMACIST,,
112304647,17.0,,,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,,
112314748,1.0,1.0,,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,,
112314748,2.0,0.0,10.0,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
112314748,3.0,1.0,,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
112314748,4.0,1.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,
112314748,5.0,1.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,,
112314748,6.0,0.0,10.0,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
112314748,7.0,0.0,10.0,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,
112314748,8.0,1.0,,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
112314748,9.0,0.0,10.0,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
112314748,10.0,0.0,10.0,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
112314748,11.0,1.0,,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,,
112314748,12.0,1.0,,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,
112314748,13.0,0.0,10.0,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
112314748,14.0,1.0,,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,5.0,
112314748,15.0,0.0,10.0,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
112314748,16.0,1.0,,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
112314748,17.0,,,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,,
213324849,1.0,0.0,20.0,,,,,,,,,,,,,,,,,,,NURSE,,
213324849,2.0,0.0,20.0,,,,,,,,,,,,,,,,,,,PHARMACIST,,
213324849,3.0,0.0,20.0,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,2.0,
213324849,4.0,0.0,20.0,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,2.0,
213324849,5.0,0.0,20.0,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
213324849,6.0,0.0,20.0,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
213324849,7.0,0.0,20.0,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,
213324849,8.0,0.0,20.0,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,,1.0
213324849,9.0,0.0,20.0,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
213324849,10.0,0.0,20.0,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,
213324849,11.0,0.0,20.0,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
213324849,12.0,0.0,20.0,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
213324849,13.0,0.0,20.0,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
213324849,14.0,0.0,20.0,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,20.0,
213324849,15.0,0.0,20.0,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,
213324849,16.0,0.0,20.0,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
213324849,17.0,,,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,10.0,
213324952,1.0,0.0,12.0,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
213324952,2.0,0.0,15.0,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
213324952,3.0,0.0,12.0,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,,
213324952,4.0,0.0,15.0,,,,,,,,,,,,,,,,,,,NURSE,,
213324952,5.0,0.0,15.0,,,,,,,,,,,,,,,,,,,PHARMACIST,,
213324952,6.0,0.0,15.0,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,10.0,
213324952,7.0,0.0,20.0,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,5.0,
213324952,8.0,0.0,15.0,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
213324952,9.0,0.0,10.0,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
213324952,10.0,0.0,10.0,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,
213324952,11.0,0.0,10.0,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,,
213324952,12.0,0.0,10.0,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
213324952,13.0,0.0,15.0,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,
213324952,14.0,0.0,10.0,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
213324952,15.0,0.0,10.0,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
213324952,16.0,0.0,15.0,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
213324952,17.0,,,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,,
213334950,1.0,0.0,10.0,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,
213334950,2.0,0.0,10.0,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
213334950,3.0,0.0,10.0,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,,
213334950,4.0,0.0,15.0,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
213334950,5.0,0.0,10.0,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
213334950,6.0,0.0,15.0,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,5.0,
213334950,7.0,0.0,20.0,,,,,,,,,,,,,,,,,,,NURSE,,
213334950,8.0,0.0,15.0,,,,,,,,,,,,,,,,,,,PHARMACIST,,
213334950,9.0,0.0,10.0,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,,
213334950,10.0,0.0,10.0,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,,
213334950,11.0,0.0,10.0,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
213334950,12.0,0.0,10.0,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
213334950,13.0,0.0,15.0,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,2.0,
213334950,14.0,1.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,5.0,
213334950,15.0,0.0,15.0,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
213334950,16.0,0.0,15.0,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,
213334950,17.0,,,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
213335051,1.0,0.0,10.0,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
213335051,2.0,0.0,15.0,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,20.0,
213335051,3.0,0.0,10.0,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,,
213335051,4.0,0.0,11.0,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,
213335051,5.0,0.0,15.0,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
213335051,6.0,0.0,12.0,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,6.0,
213335051,7.0,0.0,15.0,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
213335051,8.0,0.0,12.0,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
213335051,9.0,0.0,10.0,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,,
213335051,10.0,0.0,12.0,,,,,,,,,,,,,,,,,,,NURSE,,
213335051,11.0,0.0,10.0,,,,,,,,,,,,,,,,,,,PHARMACIST,,
213335051,12.0,0.0,10.0,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,,
213335051,13.0,0.0,15.0,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,,
213335051,14.0,0.0,10.0,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
213335051,15.0,0.0,10.0,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
213335051,16.0,0.0,10.0,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,
213335051,17.0,,,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,,
214345253,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
214345253,2.0,0.0,3.0,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,
214345253,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
214345253,4.0,0.0,1.0,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
214345253,5.0,0.0,1.0,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
214345253,6.0,0.0,2.5,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,,
214345253,7.0,0.0,14.0,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,
214345253,8.0,0.0,1.0,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
214345253,9.0,0.0,1.0,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,,
214345253,10.0,0.0,2.0,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
214345253,11.0,1.0,,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
214345253,12.0,0.0,2.5,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,5.0,
214345253,13.0,1.0,,,,,,,,,,,,,,,,,,,,NURSE,,
214345253,14.0,0.0,1.0,,,,,,,,,,,,,,,,,,,PHARMACIST,,
214345253,15.0,0.0,1.0,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,,
214345253,16.0,1.0,,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,,
214345253,17.0,,,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
214355354,1.0,1.0,,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
214355354,2.0,0.0,7.0,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,
214355354,3.0,1.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,,
214355354,4.0,1.0,,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
214355354,5.0,1.0,,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,
214355354,6.0,1.0,,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
214355354,7.0,0.0,26.0,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
214355354,8.0,1.0,,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
214355354,9.0,0.0,7.0,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,,
214355354,10.0,0.0,36.0,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,
214355354,11.0,1.0,,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
214355354,12.0,0.0,7.0,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,,
214355354,13.0,0.0,7.0,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
214355354,14.0,1.0,,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
214355354,15.0,1.0,,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,5.0,
214355354,16.0,1.0,,,,,,,,,,,,,,,,,,,,NURSE,,
214355354,17.0,,,,,,,,,,,,,,,,,,,,,PHARMACIST,,
214365455,1.0,0.0,4.0,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,,
214365455,2.0,1.0,,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,,
214365455,3.0,0.0,4.0,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
214365455,4.0,0.0,4.0,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
214365455,5.0,0.0,4.0,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,
214365455,6.0,0.0,4.0,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,,
214365455,7.0,0.0,4.0,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
214365455,8.0,0.0,4.0,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,
214365455,9.0,0.0,4.0,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
214365455,10.0,0.0,4.0,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
214365455,11.0,0.0,75.0,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
214365455,12.0,0.0,4.0,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,8.0,
214365455,13.0,0.0,4.0,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,
214365455,14.0,1.0,,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
214365455,15.0,1.0,,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,,
214365455,16.0,1.0,,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
214365455,17.0,,,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
214365556,1.0,0.0,10.0,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,,
214365556,2.0,0.0,10.0,,,,,,,,,,,,,,,,,,,NURSE,,
214365556,3.0,0.0,10.0,,,,,,,,,,,,,,,,,,,PHARMACIST,,
214365556,4.0,0.0,10.0,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,,
214365556,5.0,0.0,10.0,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,,
214365556,6.0,0.0,10.0,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
214365556,7.0,0.0,10.0,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
214365556,8.0,0.0,10.0,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,
214365556,9.0,0.0,10.0,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,,
214365556,10.0,0.0,10.0,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
214365556,11.0,0.0,10.0,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,
