,Survey_Round,CID,Community,BE_SoNFE,BE_SoNFE_5y,BE_SoNFE_PrmLis,BE_NFE_TimeReg,BE_NFE_TimeReg_5y,BE_NFE_TimePTO,BE_NFE_TimePTO_5y,BE_NFE_Prm_NoA,BE_NFE_PrmNoA_5y,BE_NFE_PTOCost,BE_NFE_PTOCost_5y,BE_NFE_TimeLTO,BE_NFE_TimeLTO_5y,BE_NFE_LisNoA,BE_NFE_LisNoA_5y,BE_AME_Tax,BE_AME_Tax_5y,BE_ASE_Tax,BE_ASE_Tax_5y,BE_ATE_Tax,BE_ATE_Tax_5y,VE_NFE_URP,FID,P_ID,D_ID,T_ID,UC_ID,M_ID,Const_ID,Const_Main,Const_MI,Const_SMI,BO_COC_T,BO_BAAB_T,BO_BAOS_T,BO_COCEst_T,BO_BAABEst_T,BO_BAOSEst_T,BO_COC_LG,BO_BAAB_LG,BO_BAOS_LG,BO_COC_RD,BO_BAAB_RD,BO_BAOS_RD,BO_COC_IOP,BO_BAAB_IOP,BO_BAOS_IOP,BO_COC_CDP,BO_BAAB_CDP,BO_BAOS_CDP,BO_COC_AS,BO_BAAB_AS,BO_BAOS_AS,BO_COC_IOG,BO_BAAB_IOG,BO_BAOS_IOG,BO_COC_IGP,BO_BAAB_IGP,BO_BAOS_IGP,Serv_Name,Serv_EntT,Serv_EntT_FA_y,Serv_Avl_1hrs,Serv_AffEnt,Serv_DemEnt
1047,1,215395758,2,,,,,,,,,,,,,,,,,,,,,,,2153957582.0,2,15,39,57,58,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,1,215395758,2,,,,,,,,,,,,,,,,,,,,,,,2153957582.0,2,15,39,57,58,4.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,1,215395758,2,,,,,,,,,,,,,,,,,,,,,,,2153957582.0,2,15,39,57,58,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,1,215395758,2,,,,,,,,,,,,,,,,,,,,,,,2153957582.0,2,15,39,57,58,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,1,215395758,2,,,,,,,,,,,,,,,,,,,,,,,2153957582.0,2,15,39,57,58,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,1,215395758,2,,,,,,,,,,,,,,,,,,,,,,,2153957582.0,2,15,39,57,58,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,1,215395758,2,,,,,,,,,,,,,,,,,,,,,,,2153957582.0,2,15,39,57,58,9.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,1,215395758,2,,,,,,,,,,,,,,,,,,,,,,,2153957582.0,2,15,39,57,58,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,1,215395758,2,,,,,,,,,,,,,,,,,,,,,,,2153957582.0,2,15,39,57,58,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,1,215395758,2,,,,,,,,,,,,,,,,,,,,,,,2153957582.0,2,15,39,57,58,12.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,1,215395758,2,,,,,,,,,,,,,,,,,,,,,,,2153957582.0,2,15,39,57,58,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,1,215395758,2,,,,,,,,,,,,,,,,,,,,,,,2153957582.0,2,15,39,57,58,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,1,215395758,2,,,,,,,,,,,,,,,,,,,,,,,2153957582.0,2,15,39,57,58,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,1,215395758,2,,,,,,,,,,,,,,,,,,,,,,,2153957582.0,2,15,39,57,58,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,1,215395758,2,,,,,,,,,,,,,,,,,,,,,,,2153957582.0,2,15,39,57,58,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,1,215395859,3,,,,,,,,,,,,,,,,,,,,,,,2153958593.0,2,15,39,58,59,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,1,215395859,3,,,,,,,,,,,,,,,,,,,,,,,2153958593.0,2,15,39,58,59,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,1,215395859,3,,,,,,,,,,,,,,,,,,,,,,,2153958593.0,2,15,39,58,59,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,1,215395859,3,,,,,,,,,,,,,,,,,,,,,,,2153958593.0,2,15,39,58,59,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,1,215395859,3,,,,,,,,,,,,,,,,,,,,,,,2153958593.0,2,15,39,58,59,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,1,215395859,3,,,,,,,,,,,,,,,,,,,,,,,2153958593.0,2,15,39,58,59,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,1,215395859,3,,,,,,,,,,,,,,,,,,,,,,,2153958593.0,2,15,39,58,59,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,1,215395859,3,,,,,,,,,,,,,,,,,,,,,,,2153958593.0,2,15,39,58,59,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,1,215395859,3,,,,,,,,,,,,,,,,,,,,,,,2153958593.0,2,15,39,58,59,9.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,1,215395859,3,,,,,,,,,,,,,,,,,,,,,,,2153958593.0,2,15,39,58,59,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,1,215395859,3,,,,,,,,,,,,,,,,,,,,,,,2153958593.0,2,15,39,58,59,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,1,215395859,3,,,,,,,,,,,,,,,,,,,,,,,2153958593.0,2,15,39,58,59,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,1,215395859,3,,,,,,,,,,,,,,,,,,,,,,,2153958593.0,2,15,39,58,59,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,1,215395859,3,,,,,,,,,,,,,,,,,,,,,,,2153958593.0,2,15,39,58,59,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,1,215395859,3,,,,,,,,,,,,,,,,,,,,,,,2153958593.0,2,15,39,58,59,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,1,215395859,3,,,,,,,,,,,,,,,,,,,,,,,2153958593.0,2,15,39,58,59,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,1,215395859,3,,,,,,,,,,,,,,,,,,,,,,,2153958593.0,2,15,39,58,59,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,1,215405960,4,,,,,,,,,,,,,,,,,,,,,,,2154059604.0,2,15,40,59,60,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1,215405960,4,,,,,,,,,,,,,,,,,,,,,,,2154059604.0,2,15,40,59,60,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,1,215405960,4,,,,,,,,,,,,,,,,,,,,,,,2154059604.0,2,15,40,59,60,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,1,215405960,4,,,,,,,,,,,,,,,,,,,,,,,2154059604.0,2,15,40,59,60,4.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,1,215405960,4,,,,,,,,,,,,,,,,,,,,,,,2154059604.0,2,15,40,59,60,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,1,215405960,4,,,,,,,,,,,,,,,,,,,,,,,2154059604.0,2,15,40,59,60,6.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,1,215405960,4,,,,,,,,,,,,,,,,,,,,,,,2154059604.0,2,15,40,59,60,7.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,1,215405960,4,,,,,,,,,,,,,,,,,,,,,,,2154059604.0,2,15,40,59,60,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,1,215405960,4,,,,,,,,,,,,,,,,,,,,,,,2154059604.0,2,15,40,59,60,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,1,215405960,4,,,,,,,,,,,,,,,,,,,,,,,2154059604.0,2,15,40,59,60,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,1,215405960,4,,,,,,,,,,,,,,,,,,,,,,,2154059604.0,2,15,40,59,60,11.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,1,215405960,4,,,,,,,,,,,,,,,,,,,,,,,2154059604.0,2,15,40,59,60,12.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,1,215405960,4,,,,,,,,,,,,,,,,,,,,,,,2154059604.0,2,15,40,59,60,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,1,215405960,4,,,,,,,,,,,,,,,,,,,,,,,2154059604.0,2,15,40,59,60,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,1,215405960,4,,,,,,,,,,,,,,,,,,,,,,,2154059604.0,2,15,40,59,60,15.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,1,215405960,4,,,,,,,,,,,,,,,,,,,,,,,2154059604.0,2,15,40,59,60,16.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,1,215405960,4,,,,,,,,,,,,,,,,,,,,,,,2154059604.0,2,15,40,59,60,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,1,216416061,1,,,,,,,,,,,,,,,,,,,,,,,2164160611.0,2,16,41,60,61,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,1,216416061,1,,,,,,,,,,,,,,,,,,,,,,,2164160611.0,2,16,41,60,61,2.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,1,216416061,1,,,,,,,,,,,,,,,,,,,,,,,2164160611.0,2,16,41,60,61,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,1,216416061,1,,,,,,,,,,,,,,,,,,,,,,,2164160611.0,2,16,41,60,61,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,1,216416061,1,,,,,,,,,,,,,,,,,,,,,,,2164160611.0,2,16,41,60,61,5.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,1,216416061,1,,,,,,,,,,,,,,,,,,,,,,,2164160611.0,2,16,41,60,61,6.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,1,216416061,1,,,,,,,,,,,,,,,,,,,,,,,2164160611.0,2,16,41,60,61,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,1,216416061,1,,,,,,,,,,,,,,,,,,,,,,,2164160611.0,2,16,41,60,61,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,1,216416061,1,,,,,,,,,,,,,,,,,,,,,,,2164160611.0,2,16,41,60,61,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,1,216416061,1,,,,,,,,,,,,,,,,,,,,,,,2164160611.0,2,16,41,60,61,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,1,216416061,1,,,,,,,,,,,,,,,,,,,,,,,2164160611.0,2,16,41,60,61,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,1,216416061,1,,,,,,,,,,,,,,,,,,,,,,,2164160611.0,2,16,41,60,61,12.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,1,216416061,1,,,,,,,,,,,,,,,,,,,,,,,2164160611.0,2,16,41,60,61,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,1,216416061,1,,,,,,,,,,,,,,,,,,,,,,,2164160611.0,2,16,41,60,61,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,1,216416061,1,,,,,,,,,,,,,,,,,,,,,,,2164160611.0,2,16,41,60,61,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,1,216416061,1,,,,,,,,,,,,,,,,,,,,,,,2164160611.0,2,16,41,60,61,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,1,216416061,1,,,,,,,,,,,,,,,,,,,,,,,2164160611.0,2,16,41,60,61,17.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,1,216416162,2,,,,,,,,,,,,,,,,,,,,,,,2164161622.0,2,16,41,61,62,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,1,216416162,2,,,,,,,,,,,,,,,,,,,,,,,2164161622.0,2,16,41,61,62,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,1,216416162,2,,,,,,,,,,,,,,,,,,,,,,,2164161622.0,2,16,41,61,62,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,1,216416162,2,,,,,,,,,,,,,,,,,,,,,,,2164161622.0,2,16,41,61,62,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,1,216416162,2,,,,,,,,,,,,,,,,,,,,,,,2164161622.0,2,16,41,61,62,5.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,1,216416162,2,,,,,,,,,,,,,,,,,,,,,,,2164161622.0,2,16,41,61,62,6.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,1,216416162,2,,,,,,,,,,,,,,,,,,,,,,,2164161622.0,2,16,41,61,62,7.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,1,216416162,2,,,,,,,,,,,,,,,,,,,,,,,2164161622.0,2,16,41,61,62,8.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,1,216416162,2,,,,,,,,,,,,,,,,,,,,,,,2164161622.0,2,16,41,61,62,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,1,216416162,2,,,,,,,,,,,,,,,,,,,,,,,2164161622.0,2,16,41,61,62,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,1,216416162,2,,,,,,,,,,,,,,,,,,,,,,,2164161622.0,2,16,41,61,62,11.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,1,216416162,2,,,,,,,,,,,,,,,,,,,,,,,2164161622.0,2,16,41,61,62,12.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,1,216416162,2,,,,,,,,,,,,,,,,,,,,,,,2164161622.0,2,16,41,61,62,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,1,216416162,2,,,,,,,,,,,,,,,,,,,,,,,2164161622.0,2,16,41,61,62,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,1,216416162,2,,,,,,,,,,,,,,,,,,,,,,,2164161622.0,2,16,41,61,62,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,1,216416162,2,,,,,,,,,,,,,,,,,,,,,,,2164161622.0,2,16,41,61,62,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,1,216416162,2,,,,,,,,,,,,,,,,,,,,,,,2164161622.0,2,16,41,61,62,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,1,216426263,3,,,,,,,,,,,,,,,,,,,,,,,2164262633.0,2,16,42,62,63,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,1,216426263,3,,,,,,,,,,,,,,,,,,,,,,,2164262633.0,2,16,42,62,63,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,1,216426263,3,,,,,,,,,,,,,,,,,,,,,,,2164262633.0,2,16,42,62,63,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,1,216426263,3,,,,,,,,,,,,,,,,,,,,,,,2164262633.0,2,16,42,62,63,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,1,216426263,3,,,,,,,,,,,,,,,,,,,,,,,2164262633.0,2,16,42,62,63,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,1,216426263,3,,,,,,,,,,,,,,,,,,,,,,,2164262633.0,2,16,42,62,63,6.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,1,216426263,3,,,,,,,,,,,,,,,,,,,,,,,2164262633.0,2,16,42,62,63,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,1,216426263,3,,,,,,,,,,,,,,,,,,,,,,,2164262633.0,2,16,42,62,63,8.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,1,216426263,3,,,,,,,,,,,,,,,,,,,,,,,2164262633.0,2,16,42,62,63,9.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,1,216426263,3,,,,,,,,,,,,,,,,,,,,,,,2164262633.0,2,16,42,62,63,10.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,1,216426263,3,,,,,,,,,,,,,,,,,,,,,,,2164262633.0,2,16,42,62,63,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,1,216426263,3,,,,,,,,,,,,,,,,,,,,,,,2164262633.0,2,16,42,62,63,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,1,216426263,3,,,,,,,,,,,,,,,,,,,,,,,2164262633.0,2,16,42,62,63,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,1,216426263,3,,,,,,,,,,,,,,,,,,,,,,,2164262633.0,2,16,42,62,63,14.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,1,216426263,3,,,,,,,,,,,,,,,,,,,,,,,2164262633.0,2,16,42,62,63,15.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,1,216426263,3,,,,,,,,,,,,,,,,,,,,,,,2164262633.0,2,16,42,62,63,16.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,1,216426263,3,,,,,,,,,,,,,,,,,,,,,,,2164262633.0,2,16,42,62,63,17.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,1,216436364,4,,,,,,,,,,,,,,,,,,,,,,,2164363644.0,2,16,43,63,64,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,1,216436364,4,,,,,,,,,,,,,,,,,,,,,,,2164363644.0,2,16,43,63,64,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,1,216436364,4,,,,,,,,,,,,,,,,,,,,,,,2164363644.0,2,16,43,63,64,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,1,216436364,4,,,,,,,,,,,,,,,,,,,,,,,2164363644.0,2,16,43,63,64,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,1,216436364,4,,,,,,,,,,,,,,,,,,,,,,,2164363644.0,2,16,43,63,64,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,1,216436364,4,,,,,,,,,,,,,,,,,,,,,,,2164363644.0,2,16,43,63,64,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,1,216436364,4,,,,,,,,,,,,,,,,,,,,,,,2164363644.0,2,16,43,63,64,7.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,1,216436364,4,,,,,,,,,,,,,,,,,,,,,,,2164363644.0,2,16,43,63,64,8.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,1,216436364,4,,,,,,,,,,,,,,,,,,,,,,,2164363644.0,2,16,43,63,64,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,1,216436364,4,,,,,,,,,,,,,,,,,,,,,,,2164363644.0,2,16,43,63,64,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,1,216436364,4,,,,,,,,,,,,,,,,,,,,,,,2164363644.0,2,16,43,63,64,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,1,216436364,4,,,,,,,,,,,,,,,,,,,,,,,2164363644.0,2,16,43,63,64,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,1,216436364,4,,,,,,,,,,,,,,,,,,,,,,,2164363644.0,2,16,43,63,64,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,1,216436364,4,,,,,,,,,,,,,,,,,,,,,,,2164363644.0,2,16,43,63,64,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,1,216436364,4,,,,,,,,,,,,,,,,,,,,,,,2164363644.0,2,16,43,63,64,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,1,216436364,4,,,,,,,,,,,,,,,,,,,,,,,2164363644.0,2,16,43,63,64,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,1,216436364,4,,,,,,,,,,,,,,,,,,,,,,,2164363644.0,2,16,43,63,64,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,1,217446465,1,,,,,,,,,,,,,,,,,,,,,,,2174464651.0,2,17,44,64,65,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,1,217446465,1,,,,,,,,,,,,,,,,,,,,,,,2174464651.0,2,17,44,64,65,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,1,217446465,1,,,,,,,,,,,,,,,,,,,,,,,2174464651.0,2,17,44,64,65,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,1,217446465,1,,,,,,,,,,,,,,,,,,,,,,,2174464651.0,2,17,44,64,65,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,1,217446465,1,,,,,,,,,,,,,,,,,,,,,,,2174464651.0,2,17,44,64,65,5.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,1,217446465,1,,,,,,,,,,,,,,,,,,,,,,,2174464651.0,2,17,44,64,65,6.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,1,217446465,1,,,,,,,,,,,,,,,,,,,,,,,2174464651.0,2,17,44,64,65,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,1,217446465,1,,,,,,,,,,,,,,,,,,,,,,,2174464651.0,2,17,44,64,65,8.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,1,217446465,1,,,,,,,,,,,,,,,,,,,,,,,2174464651.0,2,17,44,64,65,9.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,1,217446465,1,,,,,,,,,,,,,,,,,,,,,,,2174464651.0,2,17,44,64,65,10.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,1,217446465,1,,,,,,,,,,,,,,,,,,,,,,,2174464651.0,2,17,44,64,65,11.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,1,217446465,1,,,,,,,,,,,,,,,,,,,,,,,2174464651.0,2,17,44,64,65,12.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,1,217446465,1,,,,,,,,,,,,,,,,,,,,,,,2174464651.0,2,17,44,64,65,13.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,1,217446465,1,,,,,,,,,,,,,,,,,,,,,,,2174464651.0,2,17,44,64,65,14.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,1,217446465,1,,,,,,,,,,,,,,,,,,,,,,,2174464651.0,2,17,44,64,65,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,1,217446465,1,,,,,,,,,,,,,,,,,,,,,,,2174464651.0,2,17,44,64,65,16.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,1,217446465,1,,,,,,,,,,,,,,,,,,,,,,,2174464651.0,2,17,44,64,65,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,1,217446566,2,,,,,,,,,,,,,,,,,,,,,,,2174465662.0,2,17,44,65,66,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,1,217446566,2,,,,,,,,,,,,,,,,,,,,,,,2174465662.0,2,17,44,65,66,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,1,217446566,2,,,,,,,,,,,,,,,,,,,,,,,2174465662.0,2,17,44,65,66,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,1,217446566,2,,,,,,,,,,,,,,,,,,,,,,,2174465662.0,2,17,44,65,66,4.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
