CID,FID,Land_ID,Community,D_ID,Land_KGinMaund,Land_PPLD,Land_PPLD_Prblm,Land_S_12m,Land_S_NoP12m,Land_Type,M_ID,P_ID,Survey_Round,T_ID,UC_ID
103050809.0,,4.0,,,,,,1.0,1.0,Residential land (without cons,,,,,
103050809.0,,5.0,,,,,,1.0,5.0,Residential land (with constru,,,,,
103050809.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
103060910.0,,2.0,,,,,,1.0,1.0,Agricultural land (cultivable),,,,,
103060910.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
103060910.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
103060910.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
103060910.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
103061011.0,,2.0,,,,,,1.0,4.0,Agricultural land (cultivable),,,,,
103061011.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
103061011.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
103061011.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
103061011.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
103071112.0,,2.0,,,,,,1.0,2.0,Agricultural land (cultivable),,,,,
103071112.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
103071112.0,,4.0,,,,,,1.0,10.0,Residential land (without cons,,,,,
103071112.0,,5.0,,,,,,1.0,15.0,Residential land (with constru,,,,,
103071112.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
104081213.0,,2.0,,,,,,1.0,5.0,Agricultural land (cultivable),,,,,
104081213.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
104081213.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
104081213.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
104081213.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
104081314.0,,2.0,,,,,,1.0,10.0,Agricultural land (cultivable),,,,,
104081314.0,,3.0,,,,,,1.0,4.0,Agricultural land (non-cultiva,,,,,
104081314.0,,4.0,,,,,,1.0,3.0,Residential land (without cons,,,,,
104081314.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
104081314.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
104081415.0,,2.0,,,,,,1.0,8.0,Agricultural land (cultivable),,,,,
104081415.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
104081415.0,,4.0,,,,,,1.0,3.0,Residential land (without cons,,,,,
104081415.0,,5.0,,,,,,1.0,2.0,Residential land (with constru,,,,,
104081415.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
104091516.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
104091516.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
104091516.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
104091516.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
104091516.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
105101617.0,,2.0,,,,,,1.0,3.0,Agricultural land (cultivable),,,,,
105101617.0,,3.0,,,,,,1.0,1.0,Agricultural land (non-cultiva,,,,,
105101617.0,,4.0,,,,,,1.0,1.0,Residential land (without cons,,,,,
105101617.0,,5.0,,,,,,1.0,1.0,Residential land (with constru,,,,,
105101617.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
105101718.0,,2.0,,,,,,1.0,5.0,Agricultural land (cultivable),,,,,
105101718.0,,3.0,,,,,,1.0,1.0,Agricultural land (non-cultiva,,,,,
105101718.0,,4.0,,,,,,1.0,1.0,Residential land (without cons,,,,,
105101718.0,,5.0,,,,,,1.0,1.0,Residential land (with constru,,,,,
105101718.0,,1.0,,,,,,1.0,4.0,Land for animal sheds (e.g. da,,,,,
105111819.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
105111819.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
105111819.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
105111819.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
105111819.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
105121920.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
105121920.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
105121920.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
105121920.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
105121920.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
106132021.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
106132021.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
106132021.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
106132021.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
106132021.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
106132122.0,,2.0,,,,,,1.0,2.0,Agricultural land (cultivable),,,,,
106132122.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
106132122.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
106132122.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
106132122.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
106142223.0,,2.0,,,,,,1.0,3.0,Agricultural land (cultivable),,,,,
106142223.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
106142223.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
106142223.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
106142223.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
106142324.0,,2.0,,,,,,1.0,2.0,Agricultural land (cultivable),,,,,
106142324.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
106142324.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
106142324.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
106142324.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
107152425.0,,2.0,,,,,,1.0,140.0,Agricultural land (cultivable),,,,,
107152425.0,,3.0,,,,,,1.0,50.0,Agricultural land (non-cultiva,,,,,
107152425.0,,4.0,,,,,,1.0,200.0,Residential land (without cons,,,,,
107152425.0,,5.0,,,,,,1.0,40.0,Residential land (with constru,,,,,
107152425.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
107152627.0,,2.0,,,,,,1.0,60.0,Agricultural land (cultivable),,,,,
107152627.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
107152627.0,,4.0,,,,,,1.0,2.0,Residential land (without cons,,,,,
107152627.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
107152627.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
107162526.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
107162526.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
107162526.0,,4.0,,,,,,1.0,2.0,Residential land (without cons,,,,,
107162526.0,,5.0,,,,,,1.0,2.0,Residential land (with constru,,,,,
107162526.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
107172728.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
107172728.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
107172728.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
107172728.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
107172728.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
108182829.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
108182829.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
108182829.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
108182829.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
108182829.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
108192930.0,,2.0,,,,,,1.0,4.0,Agricultural land (cultivable),,,,,
108192930.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
108192930.0,,4.0,,,,,,1.0,3.0,Residential land (without cons,,,,,
108192930.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
108192930.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
108203031.0,,2.0,,,,,,1.0,3.0,Agricultural land (cultivable),,,,,
108203031.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
108203031.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
108203031.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
108203031.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
108213132.0,,2.0,,,,,,1.0,5.0,Agricultural land (cultivable),,,,,
108213132.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
108213132.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
108213132.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
108213132.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
109223233.0,,2.0,,,,,,1.0,2.0,Agricultural land (cultivable),,,,,
109223233.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
109223233.0,,4.0,,,,,,1.0,1.0,Residential land (without cons,,,,,
109223233.0,,5.0,,,,,,1.0,2.0,Residential land (with constru,,,,,
109223233.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
109223334.0,,2.0,,,,,,1.0,15.0,Agricultural land (cultivable),,,,,
109223334.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
109223334.0,,4.0,,,,,,1.0,2.0,Residential land (without cons,,,,,
109223334.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
109223334.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
109233435.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
109233435.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
109233435.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
109233435.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
109233435.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
109233536.0,,2.0,,,,,,1.0,1.0,Agricultural land (cultivable),,,,,
109233536.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
109233536.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
109233536.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
109233536.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
110243637.0,,2.0,,,,,,1.0,10.0,Agricultural land (cultivable),,,,,
110243637.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
110243637.0,,4.0,,,,,,1.0,4.0,Residential land (without cons,,,,,
110243637.0,,5.0,,,,,,1.0,5.0,Residential land (with constru,,,,,
110243637.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
110243738.0,,2.0,,,,,,1.0,10.0,Agricultural land (cultivable),,,,,
110243738.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
110243738.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
110243738.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
110243738.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
110243839.0,,2.0,,,,,,1.0,3.0,Agricultural land (cultivable),,,,,
110243839.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
110243839.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
110243839.0,,5.0,,,,,,1.0,1.0,Residential land (with constru,,,,,
110243839.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
110253940.0,,2.0,,,,,,1.0,10.0,Agricultural land (cultivable),,,,,
110253940.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
110253940.0,,4.0,,,,,,1.0,5.0,Residential land (without cons,,,,,
110253940.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
110253940.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
111264041.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
111264041.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
111264041.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
111264041.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
111264041.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
111274142.0,,2.0,,,,,,1.0,4.0,Agricultural land (cultivable),,,,,
111274142.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
111274142.0,,4.0,,,,,,1.0,6.0,Residential land (without cons,,,,,
111274142.0,,5.0,,,,,,1.0,6.0,Residential land (with constru,,,,,
111274142.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
111274243.0,,2.0,,,,,,1.0,3.0,Agricultural land (cultivable),,,,,
111274243.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
111274243.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
111274243.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
111274243.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
111284344.0,,2.0,,,,,,1.0,4.0,Agricultural land (cultivable),,,,,
111284344.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
111284344.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
111284344.0,,5.0,,,,,,1.0,2.0,Residential land (with constru,,,,,
111284344.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
112294445.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
112294445.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
112294445.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
112294445.0,,5.0,,,,,,1.0,1.0,Residential land (with constru,,,,,
112294445.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
112304546.0,,2.0,,,,,,1.0,1.0,Agricultural land (cultivable),,,,,
112304546.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
112304546.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
112304546.0,,5.0,,,,,,1.0,2.0,Residential land (with constru,,,,,
112304546.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
112304647.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
112304647.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
112304647.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
112304647.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
112304647.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
112314748.0,,2.0,,,,,,1.0,2.0,Agricultural land (cultivable),,,,,
112314748.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
112314748.0,,4.0,,,,,,1.0,4.0,Residential land (without cons,,,,,
112314748.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
112314748.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
213324849.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
213324849.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
213324849.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
213324849.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
213324849.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
213324952.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
213324952.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
213324952.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
213324952.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
213324952.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
213334950.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
213334950.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
213334950.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
213334950.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
213334950.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
213335051.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
213335051.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
213335051.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
213335051.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
213335051.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
214345253.0,,2.0,,,,,,1.0,10.0,Agricultural land (cultivable),,,,,
214345253.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
214345253.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
214345253.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
214345253.0,,1.0,,,,,,1.0,10.0,Land for animal sheds (e.g. da,,,,,
214355354.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
214355354.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
214355354.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
214355354.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
214355354.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
214365455.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
214365455.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
214365455.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
214365455.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
214365455.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
214365556.0,,2.0,,,,,,1.0,1.0,Agricultural land (cultivable),,,,,
214365556.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
214365556.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
214365556.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
214365556.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
215385657.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
215385657.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
215385657.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
215385657.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
215385657.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
215395758.0,,2.0,,,,,,1.0,1.0,Agricultural land (cultivable),,,,,
215395758.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
215395758.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
215395758.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
215395758.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
215395859.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
215395859.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
215395859.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
215395859.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
215395859.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
215405960.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
215405960.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
215405960.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
215405960.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
215405960.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
216416061.0,,2.0,,,,,,1.0,4.0,Agricultural land (cultivable),,,,,
216416061.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
216416061.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
216416061.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
216416061.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
216416162.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
216416162.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
216416162.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
216416162.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
216416162.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
216426263.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
216426263.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
216426263.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
216426263.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
216426263.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
216436364.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
216436364.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
216436364.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
216436364.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
216436364.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
217446465.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
217446465.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
217446465.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
217446465.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
217446465.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
217446566.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
217446566.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
217446566.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
217446566.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
217446566.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
217446667.0,,2.0,,,,,,1.0,3.0,Agricultural land (cultivable),,,,,
217446667.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
217446667.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
217446667.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
217446667.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
217456768.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
217456768.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
217456768.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
217456768.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
217456768.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
318466869.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
318466869.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
318466869.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
318466869.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
318466869.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
318466970.0,,2.0,,,,,,1.0,2.0,Agricultural land (cultivable),,,,,
318466970.0,,3.0,,,,,,1.0,1.0,Agricultural land (non-cultiva,,,,,
318466970.0,,4.0,,,,,,1.0,5.0,Residential land (without cons,,,,,
318466970.0,,5.0,,,,,,1.0,2.0,Residential land (with constru,,,,,
318466970.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
318467071.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
318467071.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
318467071.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
318467071.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
318467071.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
318467172.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
318467172.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
318467172.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
318467172.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
318467172.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
319477273.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
319477273.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
319477273.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
319477273.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
319477273.0,,1.0,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
319477274.0,,2.0,,,,,,0.0,,Agricultural land (cultivable),,,,,
319477274.0,,3.0,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
319477274.0,,4.0,,,,,,0.0,,Residential land (without cons,,,,,
319477274.0,,5.0,,,,,,0.0,,Residential land (with constru,,,,,
319477274.0,,,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
319477374.0,,,,,,,,1.0,2.0,Agricultural land (cultivable),,,,,
319477374.0,,,,,,,,1.0,1.0,Agricultural land (non-cultiva,,,,,
319477374.0,,,,,,,,0.0,,Residential land (without cons,,,,,
319477374.0,,,,,,,,0.0,,Residential land (with constru,,,,,
319477374.0,,,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
319487476.0,,,,,,,,0.0,,Agricultural land (cultivable),,,,,
319487476.0,,,,,,,,0.0,,Agricultural land (non-cultiva,,,,,
319487476.0,,,,,,,,0.0,,Residential land (without cons,,,,,
319487476.0,,,,,,,,0.0,,Residential land (with constru,,,,,
319487476.0,,,,,,,,0.0,,Land for animal sheds (e.g. da,,,,,
215395758.0,,,,,,,,1.0,7.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
215395758.0,,,,,,,,1.0,12.0,AGRICULTURAL LAND (NON-CULTIVA,,,,,
215395758.0,,,,,,,,1.0,35.0,RESIDENTIAL LAND (WITHOUT CONS,,,,,
215395758.0,,,,,,,,1.0,7.0,RESIDENTIAL LAND (WITH CONSTRU,,,,,
215395758.0,,,,,,,,1.0,10.0,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
213324952.0,,,,,,,,1.0,15.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
213324952.0,,,,,,,,1.0,10.0,AGRICULTURAL LAND (NON-CULTIVA,,,,,
213324952.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
213324952.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
213324952.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
102030405.0,,,,,,,,1.0,12.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
102030405.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
102030405.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
102030405.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
102030405.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
105111819.0,,,,,,,,1.0,1.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
105111819.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
105111819.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
105111819.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
